  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:24:06     11.50     72.48     57.70     46.42
14:24:07     11.87     72.59     58.02     46.55
14:24:08     12.26     73.58     58.46     47.01
14:24:09     12.05     74.37     59.04     47.48
14:24:10     11.01     73.96     58.77     47.38
14:24:11     12.55     74.22     58.98     47.44
14:24:12     13.02     84.88     59.15     47.59
14:24:13     13.60     93.61     58.88     47.36
14:24:14     14.49     95.89     60.46     48.64
14:24:15     14.09     93.69     58.75     47.13
14:24:16     13.17     93.19     58.54     47.09
14:24:17     12.26     92.44     57.75     46.55
14:24:18     13.21     93.63     58.48     47.01
14:24:19     14.08     93.02     58.17     46.78
14:24:20     12.85     92.97     58.33     46.78
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:24:21     13.01     93.64     58.62     47.27
14:24:22     12.82     93.31     58.61     47.13
14:24:23     14.33     93.18     58.46     46.90
14:24:24     11.68     93.13     58.19     46.90
14:24:25     12.96     93.23     58.32     46.90
14:24:26     12.40     93.67     58.91     47.27
14:24:27     13.91     93.12     58.32     46.90
14:24:28     13.26     93.17     58.19     46.90
14:24:29     13.11     93.13     58.32     46.90
14:24:30     13.95     95.03     59.48     47.83
14:24:31     13.59     94.55     59.27     47.67
14:24:32     14.11     93.83     59.04     47.48
14:24:33     13.74     85.31     59.30     47.59
14:24:34     14.11     94.16     59.03     47.47
14:24:35     12.90     93.65     58.88     47.36
14:24:36     13.41     94.84     59.34     47.85
14:24:37     13.53     93.75     58.90     47.36
14:24:38     12.42     84.57     59.03     47.47
14:24:39     12.39     77.05     58.16     46.66
14:24:40     12.75     93.90     59.16     47.59
14:24:41     13.62     93.25     58.60     47.15
14:24:42     13.21     87.70     58.19     46.89
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:24:43     13.76     93.70     58.74     47.24
14:24:44     12.83     93.63     59.01     47.36
14:24:45     13.41     92.09     58.90     47.47
14:24:46     15.47     93.65     59.04     47.50
14:24:47     13.67     94.05     59.19     47.59
14:24:48     13.19     94.68     59.61     47.94
14:24:49     12.40     93.21     58.59     47.01
14:24:50     13.11     93.84     59.28     47.82
14:24:51     12.56     94.56     59.26     47.67
14:24:52     13.55     94.14     59.19     47.47
14:24:53     12.28     94.27     59.30     47.70
14:24:54     13.74     95.06     59.47     47.94
14:24:55     12.54     94.12     59.30     47.59
14:24:56     13.08     94.08     59.32     47.73
14:24:57     13.77     94.15     59.19     47.59
14:24:58     14.19     93.47     59.18     47.59
14:24:59     13.34     92.93     58.59     47.12
14:25:00     13.62     94.61     59.05     47.59
14:25:01     15.54     93.98     59.22     47.67
14:25:02     13.06     94.17     59.18     47.59
14:25:03     13.05     94.23     59.16     47.59
14:25:04     12.95     92.69     58.16     46.78
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:25:05     13.09     94.13     58.90     47.36
14:25:06     13.96     92.61     58.88     47.39
14:25:07     12.49     92.87     58.45     47.01
14:25:08     14.59     94.42     59.16     47.59
14:25:09     12.37     90.16     58.47     47.01
14:25:10     13.24     94.83     59.47     47.70
14:25:11     14.14     94.20     59.51     48.02
14:25:12     12.50     93.99     59.16     47.47
14:25:13     12.84     94.11     59.16     47.59
14:25:14     12.50     87.39     59.47     47.94
14:25:15     13.05     89.44     59.32     47.59
14:25:16     12.73     92.95     59.25     47.79
14:25:17     12.23     92.78     59.34     47.70
14:25:18     13.47     93.30     59.45     47.82
14:25:19     12.12     93.55     59.63     47.82
14:25:20     12.99     93.26     58.61     47.24
14:25:21     13.07     93.52     58.53     47.09
14:25:22     12.78     92.67     58.03     46.66
14:25:23     14.07     93.30     58.47     47.01
14:25:24     13.11     93.19     58.45     47.01
14:25:25     12.51     93.70     58.61     47.12
14:25:26     13.00     93.56     58.77     47.27
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:25:27     13.93     93.02     58.16     46.78
14:25:28     14.19     95.65     60.32     48.52
14:25:29     13.57     95.50     60.16     48.40
14:25:30     13.57     96.45     60.74     48.87
14:25:31     12.61     93.24     58.53     46.97
14:25:32     12.75     93.45     58.32     47.01
14:25:33     12.58     93.16     58.45     47.01
14:25:34     15.36     93.64     59.01     47.47
14:25:35     13.17     95.55     59.92     48.05
14:25:36     13.70     94.28     59.38     47.96
14:25:37     14.79     93.92     58.90     47.24
14:25:38     13.48     94.51     59.30     47.82
14:25:39     13.54     93.77     59.03     47.47
14:25:40     14.34     94.38     59.03     47.47
14:25:41     16.00     93.38     58.82     47.32
14:25:42     15.07     93.63     58.74     47.12
14:25:43     12.57     94.52     59.03     47.59
14:25:44     13.75     95.06     59.47     47.82
14:25:45     13.47     94.78     59.47     47.70
14:25:46     13.34     94.34     59.19     47.73
14:25:47     14.90     93.50     58.61     47.12
14:25:48     14.58     94.71     59.72     48.05
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:25:49     15.56     95.90     60.05     48.28
14:25:50     14.13     94.56     59.18     47.59
14:25:51     15.12     93.64     58.69     47.20
14:25:52     14.73     92.67     58.03     46.66
14:25:53     14.41     92.37     58.03     46.54
14:25:54     14.77     92.73     58.03     46.78
14:25:55     14.55     95.66     60.45     48.63
14:25:56     15.48     93.09     58.48     47.04
14:25:57     12.59     93.04     58.16     46.78
14:25:58     14.91     93.36     58.47     47.01
14:25:59     12.84     92.57     58.03     46.66
14:26:00     12.58     92.75     58.03     46.66
14:26:01     13.21     94.13     59.04     47.44
14:26:02     14.71     93.45     58.45     47.01
14:26:03     12.47     83.35     58.61     47.01
14:26:04     12.51     74.72     58.61     47.24
14:26:05     11.00     73.42     58.18     46.66
14:26:06     13.68     81.76     58.40     46.97
14:26:07     12.78     92.95     58.16     46.78
14:26:08     13.11     93.60     58.47     47.12
14:26:09     11.69     93.23     58.45     46.89
14:26:10     12.54     94.26     58.90     47.47
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:26:11     12.55     94.85     59.67     48.02
14:26:12     11.86     94.69     59.34     47.70
14:26:13     12.12     93.73     59.01     47.36
14:26:14     13.20     93.49     59.05     47.59
14:26:15     12.25     94.02     58.88     47.36
14:26:16     12.27     84.52     58.90     47.38
14:26:17     11.61     74.29     58.90     47.36
14:26:18     12.66     74.67     59.30     47.70
14:26:19     12.59     84.92     59.61     47.94
14:26:20     13.18     94.72     59.37     47.75
14:26:21     12.56     94.56     59.32     47.70
14:26:22     12.66     94.30     59.27     47.67
14:26:23     14.12     93.53     58.59     47.12
14:26:24     11.83     93.51     58.61     47.12
14:26:25     13.27     94.61     59.24     47.63
14:26:26     14.14     92.95     58.90     47.40
14:26:27     13.72     93.92     59.01     47.47
14:26:28     13.66     93.82     58.90     47.36
14:26:29     13.27     93.02     58.30     46.89
14:26:30     12.96     94.13     58.90     47.36
14:26:31     13.63     94.17     59.05     47.36
14:26:32     14.40     91.65     59.02     47.55
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:26:33     12.27     94.28     59.34     47.70
14:26:34     13.34     95.30     59.76     47.94
14:26:35     13.41     94.56     59.03     47.59
14:26:36     13.79     93.98     59.38     47.79
14:26:37     13.83     93.77     59.14     47.59
14:26:38     12.83     92.88     58.99     47.36
14:26:39     15.05     94.42     59.32     47.70
14:26:40     14.28     94.86     59.45     47.94
14:26:41     15.57     95.00     59.61     47.94
14:26:42     13.02     94.54     59.27     47.67
14:26:43     12.07     93.63     58.74     47.24
14:26:44     14.64     93.32     58.88     47.36
14:26:45     12.73     94.63     59.85     48.17
14:26:46     14.60     94.48     59.67     47.90
14:26:47     13.82     94.83     59.61     47.94
14:26:48     13.37     95.64     59.90     48.28
14:26:49     14.54     95.47     60.03     48.28
14:26:50     13.23     95.10     60.01     48.17
14:26:51     13.68     95.35     59.87     48.28
14:26:52     12.50     94.64     59.82     48.13
14:26:53     13.84     94.41     59.17     47.59
14:26:54     12.98     94.07     58.89     47.35
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:26:55     13.11     93.66     58.90     47.24
14:26:56     14.47     93.78     59.17     47.73
14:26:57     12.96     95.67     59.76     48.05
14:26:58     13.45     94.78     59.88     48.17
14:26:59     13.26     94.78     59.85     48.17
14:27:00     13.96     95.24     60.56     48.75
14:27:01     13.64     96.43     60.47     48.63
14:27:02     12.97     94.06     59.18     47.55
14:27:03     14.10     94.92     59.72     48.05
14:27:04     13.46     91.71     58.85     47.36
14:27:05     13.50     94.08     59.16     47.59
14:27:06     13.31     93.70     59.17     47.62
14:27:07     12.68     94.61     59.45     47.82
14:27:08     14.03     95.65     60.45     48.63
14:27:09     13.41     95.81     60.45     48.52
14:27:10     14.07     96.15     60.18     48.52
14:27:11     14.52     95.51     60.03     48.28
14:27:12     14.14     95.56     60.65     48.83
14:27:13     14.75     95.77     60.30     48.52
14:27:14     12.21     95.08     60.07     48.33
14:27:15     13.95     95.55     59.90     48.17
14:27:16     14.64     94.60     59.69     47.90
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:27:17     14.89     95.68     60.16     48.40
14:27:18     14.69     95.95     60.72     48.86
14:27:19     14.15     95.98     60.59     48.75
14:27:20     13.84     95.17     59.74     48.17
14:27:21     11.66     94.55     59.32     47.70
14:27:22     13.73     93.96     58.82     47.32
14:27:23     11.91     92.85     58.32     46.89
14:27:24     14.02     94.48     59.59     47.94
14:27:25     12.29     93.05     58.16     46.78
14:27:26     12.27     92.49     57.98     46.69
14:27:27     12.92     92.20     57.74     46.31
14:27:28     12.76     92.69     57.87     46.66
14:27:29     13.31     91.78     58.94     47.36
14:27:30     12.73     92.73     58.81     47.47
14:27:31     11.72     93.39     58.61     47.01
14:27:32     12.14     93.63     58.69     47.32
14:27:33     12.65     94.88     60.92     49.10
14:27:34     12.35     95.18     60.70     48.75
14:27:35     12.71     94.39     59.19     47.59
14:27:36     12.53     92.90     58.25     46.92
14:27:37     14.31     93.46     58.32     47.01
14:27:38     11.63     93.64     58.61     47.13
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:27:39     13.17     92.71     58.18     46.66
14:27:40     11.94     92.41     57.74     46.54
14:27:41     12.51     92.74     58.03     46.66
14:27:42     14.66     93.66     58.75     47.27
14:27:43     12.97     93.14     58.59     47.12
14:27:44     13.52     95.09     59.64     47.97
14:27:45     12.66     95.48     60.16     48.40
14:27:46     14.32     95.54     60.06     48.20
14:27:47     14.85     95.04     59.47     47.94
14:27:48     14.69     94.98     59.66     47.86
14:27:49     13.55     94.76     59.18     47.70
14:27:50     12.20     94.53     59.45     47.70
14:27:51     13.42     95.44     59.47     47.94
14:27:52     13.79     93.81     59.44     47.78
14:27:53     13.96     94.89     59.32     47.70
14:27:54     13.89     94.15     59.18     47.47
14:27:55     12.48     93.69     59.25     47.82
14:27:56     14.08     90.43     59.34     47.73
14:27:57     11.93     74.62     58.61     47.12
14:27:58     12.23     75.76     59.16     47.59
14:27:59     11.66     75.61     59.45     47.70
14:28:00     12.86     75.84     59.18     47.70
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:28:01     12.38     76.27     59.61     47.94
14:28:02     11.32     76.41     59.67     48.02
14:28:03     11.79     75.45     59.32     47.70
14:28:04     12.58     87.19     58.74     47.24
14:28:05     14.50     94.09     58.90     47.36
14:28:06     15.14     94.03     59.11     47.55
14:28:07     12.49     92.99     58.45     46.89
14:28:08     14.64     94.12     59.03     47.59
14:28:09     12.28     94.15     59.03     47.47
14:28:10     13.16     94.56     59.18     47.47
14:28:11     14.20     93.79     58.88     47.47
14:28:12     13.06     93.50     58.56     47.09
14:28:13     13.29     93.03     58.16     46.78
14:28:14     14.33     93.15     58.32     46.89
14:28:15     13.19     92.73     58.19     46.78
14:28:16     12.12     92.76     58.32     46.80
14:28:17     13.92     93.75     58.47     47.12
14:28:18     13.35     93.49     58.45     47.01
14:28:19     12.95     93.64     58.90     47.36
14:28:20     13.80     93.25     58.45     47.01
14:28:21     11.84     93.21     58.45     47.01
14:28:22     12.63     92.70     58.25     46.86
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:28:23     12.24     92.29     58.14     46.78
14:28:24     11.54     93.03     58.72     47.24
14:28:25     12.99     93.35     58.45     47.01
14:28:26     13.89     93.97     58.92     47.27
14:28:27     11.64     92.53     58.01     46.77
14:28:28     13.25     92.75     58.19     46.66
14:28:29     12.95     92.45     57.88     46.66
14:28:30     12.92     92.72     58.16     46.78
14:28:31     12.35     93.19     58.32     46.89
14:28:32     15.05     94.40     58.25     46.86
14:28:33     13.27     93.85     58.32     46.89
14:28:34     13.84     94.82     59.03     47.47
14:28:35     11.87     93.50     58.74     47.24
14:28:36     12.13     93.22     58.40     46.97
14:28:37     13.51     93.31     58.32     46.89
14:28:38     12.17     93.34     58.47     47.01
14:28:39     12.40     93.02     58.45     46.89
14:28:40     13.85     93.04     58.03     46.78
14:28:41     12.70     93.19     58.32     46.89
14:28:42     13.80     92.65     58.40     46.86
14:28:43     11.92     92.77     58.01     46.78
14:28:44     13.62     92.25     57.74     46.43
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:28:45     11.46     92.90     58.19     46.78
14:28:46     14.83     93.47     58.90     47.27
14:28:47     13.02     93.30     58.45     47.12
14:28:48     12.09     93.36     58.45     46.89
14:28:49     13.24     95.04     59.34     47.82
14:28:50     13.58     93.04     58.30     46.89
14:28:51     13.45     93.67     58.76     47.12
14:28:52     12.53     94.10     58.98     47.44
14:28:53     14.01     95.14     59.47     47.94
14:28:54     13.49     93.63     59.41     47.82
14:28:55     14.17     94.17     59.43     47.82
14:28:56     12.68     94.43     59.65     48.08
14:28:57     15.58     93.89     58.94     47.39
14:28:58     14.95     94.27     59.03     47.47
14:28:59     12.25     94.44     59.45     47.82
14:29:00     14.30     94.10     59.30     47.70
14:29:01     13.53     94.30     59.43     47.82
14:29:02     12.29     93.52     58.96     47.44
14:29:03     13.26     93.48     58.99     47.47
14:29:04     13.71     93.16     58.61     47.12
14:29:05     15.03     94.79     59.32     47.70
14:29:06     13.66     94.40     59.21     47.62
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:29:07     12.35     94.11     58.91     47.37
14:29:08     12.61     93.50     58.86     47.36
14:29:09     13.40     94.69     59.48     47.82
14:29:10     13.57     94.03     58.90     47.36
14:29:11     13.34     94.19     59.03     47.47
14:29:12     13.76     94.09     59.18     47.55
14:29:13     12.96     93.19     58.99     47.47
14:29:14     13.51     94.40     59.32     47.59
14:29:15     13.65     93.94     58.74     47.36
14:29:16     11.77     93.41     58.90     47.39
14:29:17     14.03     93.62     58.74     47.24
14:29:18     15.18     93.44     58.74     47.12
14:29:19     12.57     94.01     58.90     47.47
14:29:20     12.47     93.69     58.87     47.24
14:29:21     13.68     94.04     58.76     47.36
14:29:22     13.48     93.69     58.82     47.21
14:29:23     13.31     94.46     59.05     47.47
14:29:24     13.85     95.18     59.61     48.05
14:29:25     12.56     94.10     59.03     47.48
14:29:26     13.91     93.68     59.57     47.85
14:29:27     13.14     94.46     59.32     47.70
14:29:28     11.89     94.76     59.32     47.82
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:29:29     13.89     95.15     59.65     47.97
14:29:30     12.81     95.05     59.74     48.05
14:29:31     12.86     94.18     59.30     47.70
14:29:32     13.21     93.67     59.02     47.50
14:29:33     11.62     91.79     57.59     46.31
14:29:34     13.63     93.20     58.47     47.02
14:29:35     13.04     94.14     58.90     47.24
14:29:36     13.12     92.52     58.32     46.92
14:29:37     13.11     93.84     58.61     47.24
14:29:38     12.41     92.74     58.16     46.78
14:29:39     12.76     93.20     58.32     46.89
14:29:40     12.51     93.01     58.17     46.78
14:29:41     13.10     92.89     58.19     46.78
14:29:42     12.92     93.23     58.60     47.04
14:29:43     12.32     93.19     58.32     47.01
14:29:44     12.95     92.99     58.16     46.78
14:29:45     12.52     93.17     58.61     47.01
14:29:46     12.13     92.86     58.32     47.04
14:29:47     10.98     93.00     58.32     46.78
14:29:48     13.41     93.70     58.45     47.12
14:29:49     12.86     92.39     57.74     46.43
14:29:50     11.21     93.20     58.32     46.89
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:29:51     13.07     92.54     58.03     46.66
14:29:52     12.13     93.44     58.62     47.15
14:29:53     14.00     92.29     58.01     46.66
14:29:54     11.71     93.85     58.74     47.24
14:29:55     11.76     93.35     58.61     47.01
14:29:56     13.04     93.03     58.46     47.15
14:29:57     12.98     92.84     58.32     46.78
14:29:58     12.17     93.16     58.32     47.01
14:29:59     13.11     92.74     58.45     46.89
14:30:00     14.23     93.32     58.72     47.36
14:30:01     14.63     90.84     57.28     46.08
14:30:02     12.00     92.99     58.60     47.04
14:30:03     14.89     92.90     58.17     46.89
14:30:04     11.87     79.94     58.90     47.36
14:30:05     13.76     82.95     59.32     47.70
14:30:06     14.32     95.02     59.69     48.02
14:30:07     12.65     95.74     60.03     48.27
14:30:08     12.67     95.02     59.61     47.94
14:30:09     13.31     93.75     59.16     47.47
14:30:10     13.89     95.02     59.61     48.05
14:30:11     13.98     93.97     59.57     47.94
14:30:12     13.24     94.78     59.53     47.90
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:30:13     13.44     94.29     59.45     47.71
14:30:14     13.12     94.59     59.05     47.59
14:30:15     12.50     93.58     59.01     47.47
14:30:16     12.25     94.06     59.51     47.90
14:30:17     13.39     95.11     60.03     48.17
14:30:18     13.65     92.88     59.28     47.82
14:30:19     12.06     94.33     59.59     47.94
14:30:20     13.11     93.61     59.70     48.05
14:30:21     13.76     92.50     59.56     47.94
14:30:22     11.34     75.56     59.46     47.67
14:30:23     11.31     78.40     59.34     47.70
14:30:24     11.87     76.20     59.19     47.70
14:30:25     14.07     94.46     59.90     48.05
14:30:26     12.82     94.26     59.59     48.08
14:30:27     12.78     95.67     60.72     48.75
14:30:28     13.30     94.10     59.83     48.29
14:30:29     12.32     96.48     60.61     48.75
14:30:30     12.75     96.59     60.47     48.52
14:30:31     13.75     96.76     60.49     48.75
14:30:32     12.55     96.73     60.69     48.83
14:30:33     11.75     95.03     60.03     48.17
14:30:34     13.71     93.67     60.19     48.63
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:30:35     13.13     95.50     60.99     48.98
14:30:36     12.39     95.66     60.51     48.89
14:30:37     14.83     93.23     58.99     47.36
14:30:38     13.35     93.17     58.19     46.89
14:30:39     12.54     93.29     58.45     46.89
14:30:40     11.49     92.52     58.16     46.89
14:30:41     11.46     80.16     58.61     47.01
14:30:42     12.72     94.16     58.84     47.44
14:30:43     13.24     93.66     58.61     47.12
14:30:44     12.39     94.88     59.32     47.70
14:30:45     12.42     92.46     60.84     48.98
14:30:46     13.35     93.93     60.10     48.55
14:30:47     11.78     92.93     58.45     46.89
14:30:48     13.06     93.16     58.32     46.89
14:30:49     12.81     93.18     58.19     46.89
14:30:50     12.72     93.48     58.45     47.01
14:30:51     11.97     81.99     56.45     45.27
14:30:52     12.13     81.58     58.40     47.09
14:30:53     12.05     92.51     58.70     47.12
14:30:54     13.17     92.88     58.03     46.78
14:30:55     12.49     92.22     57.87     46.43
14:30:56     13.47     92.67     58.34     47.04
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:30:57     11.93     92.74     58.16     46.66
14:30:58     13.11     92.71     57.90     46.66
14:30:59     12.03     92.28     58.01     46.54
14:31:00     14.03     93.47     58.45     47.12
14:31:01     12.90     92.75     58.45     46.89
14:31:02     13.55     93.43     58.67     47.32
14:31:03     12.88     93.62     58.61     47.12
14:31:04     12.52     93.88     58.76     47.24
14:31:05     12.19     93.52     58.45     47.01
14:31:06     12.51     94.04     58.98     47.50
14:31:07     13.13     92.72     58.03     46.66
14:31:08     11.74     92.92     58.19     46.66
14:31:09     11.94     93.20     58.59     47.12
14:31:10     13.10     93.66     58.47     47.12
14:31:11     11.11     93.01     58.16     46.78
14:31:12     13.06     93.21     58.56     47.09
14:31:13     12.20     93.51     58.45     47.01
14:31:14     10.92     92.91     58.19     46.78
14:31:15     11.88     93.01     58.45     46.89
14:31:16     11.83     93.40     58.48     47.15
14:31:17     11.79     93.22     58.32     46.78
14:31:18     12.86     92.25     57.88     46.66
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:31:19     12.04     92.56     58.28     46.89
14:31:20     11.56     92.71     58.32     46.78
14:31:21     11.56     91.46     57.17     46.08
14:31:22     11.43     88.97     58.53     47.09
14:31:23     11.21     73.28     58.32     46.78
14:31:24     11.36     74.44     58.76     47.24
14:31:25     11.68     74.16     58.61     47.24
14:31:26     10.64     74.29     59.19     47.50
14:31:27     11.94     74.11     58.61     47.24
14:31:28     10.11     74.08     58.90     47.24
14:31:29     12.20     74.21     58.61     47.24
14:31:30     11.83     74.39     58.90     47.36
14:31:31     12.11     73.98     58.61     47.12
14:31:32     11.79     79.02     59.27     47.55
14:31:33     11.65     93.45     58.32     47.01
14:31:34     13.17     92.11     57.74     46.31
14:31:35     12.95     93.07     58.32     46.89
14:31:36     13.10     93.48     58.77     47.39
14:31:37     14.19     93.11     58.21     46.81
14:31:38     12.75     93.79     58.76     47.24
14:31:39     12.90     93.91     58.74     47.24
14:31:40     12.19     93.80     58.76     47.24
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:31:41     12.24     93.63     58.88     47.36
14:31:42     12.64     94.03     58.98     47.44
14:31:43     12.15     82.78     58.90     47.36
14:31:44     11.73     74.20     58.32     46.78
14:31:45     11.55     73.21     58.14     46.89
14:31:46     11.69     72.95     58.22     46.92
14:31:47     11.41     73.04     57.99     46.66
14:31:48     12.33     72.86     58.30     46.78
14:31:49     11.24     73.20     57.88     46.66
14:31:50     10.90     73.58     58.45     46.89
14:31:51     11.25     72.88     57.32     46.20
14:31:52     12.02     73.24     58.11     46.63
14:31:53     11.68     73.49     58.03     46.78
14:31:54     12.30     73.67     58.32     46.89
14:31:55     11.05     73.37     58.32     46.78
14:31:56     12.01     73.75     58.61     47.15
14:31:57     10.69     73.71     58.03     46.78
14:31:58     12.32     73.20     58.16     46.66
14:31:59     11.27     73.80     58.16     46.78
14:32:00     11.68     73.20     58.03     46.78
14:32:01     12.61     87.43     58.14     46.66
14:32:02     12.41     92.86     58.31     46.97
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:32:03     14.80     92.66     58.03     46.54
14:32:04     12.24     92.92     58.16     46.78
14:32:05     12.29     93.04     58.16     46.89
14:32:06     12.62     92.90     58.27     46.86
14:32:07     15.61     91.42     57.30     45.96
14:32:08     12.08     92.23     57.61     46.43
14:32:09     11.80     92.70     58.16     46.66
14:32:10     12.97     92.28     58.28     47.01
14:32:11     11.83     93.23     58.45     47.01
14:32:12     12.41     93.00     58.59     47.01
14:32:13     12.51     91.02     58.11     46.86
14:32:14     11.31     91.87     57.88     46.43
14:32:15     11.81     91.93     57.88     46.66
14:32:16     11.01     92.80     58.40     46.86
14:32:17     12.95     92.14     57.74     46.54
14:32:18     12.57     92.23     57.88     46.55
14:32:19     12.66     91.96     57.61     46.31
14:32:20     12.61     92.98     58.59     47.01
14:32:21     12.11     92.39     57.88     46.66
14:32:22     14.34     93.66     59.01     47.47
14:32:23     12.61     92.14     58.25     46.74
14:32:24     12.93     93.37     58.45     47.12
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:32:25     13.69     93.72     58.74     47.24
14:32:26     13.09     94.33     59.30     47.70
14:32:27     13.35     94.10     59.19     47.62
14:32:28     13.04     94.65     59.61     47.82
14:32:29     13.28     95.18     59.61     48.05
14:32:30     13.11     94.32     59.16     47.59
14:32:31     13.89     94.11     59.16     47.59
14:32:32     13.00     93.80     58.90     47.36
14:32:33     13.52     93.63     58.75     47.20
14:32:34     13.37     94.50     59.19     47.59
14:32:35     12.13     94.43     59.32     47.59
14:32:36     14.06     93.19     58.45     47.01
14:32:37     13.77     93.15     58.32     47.04
14:32:38     12.61     92.83     58.32     46.78
14:32:39     14.75     93.69     58.61     47.12
14:32:40     12.38     93.49     58.32     47.01
14:32:41     15.41     94.79     58.61     47.12
14:32:42     13.27     94.05     58.32     46.89
14:32:43     13.46     94.30     58.89     47.39
14:32:44     14.32     93.31     58.61     47.12
14:32:45     12.42     93.07     59.12     47.47
14:32:46     14.62     92.99     58.32     47.01
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:32:47     11.23     75.57     59.92     48.20
14:32:48     12.86     76.96     61.03     49.10
14:32:49     12.28     76.62     60.59     48.75
14:32:50     11.60     75.85     60.99     49.10
14:32:51     12.21     76.15     60.72     48.86
14:32:52     11.94     76.51     60.97     48.98
14:32:53     13.04     76.55     60.24     48.48
14:32:54     11.78     74.85     59.45     47.94
14:32:55     12.07     74.65     59.05     47.47
14:32:56     12.37     78.17     59.03     47.47
14:32:57     13.46     93.13     58.40     47.04
14:32:58     13.21     93.43     58.61     47.01
14:32:59     12.05     94.22     59.03     47.59
14:33:00     13.62     93.91     58.74     47.24
14:33:01     14.12     93.87     59.03     47.47
14:33:02     12.38     94.19     58.90     47.36
14:33:03     14.20     94.01     58.96     47.44
14:33:04     12.57     93.34     58.74     47.24
14:33:05     13.67     94.34     59.03     47.47
14:33:06     12.22     96.80     60.63     48.75
14:33:07     14.10     92.69     58.11     46.74
14:33:08     13.28     93.40     58.48     47.01
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:33:09     12.85     93.03     58.32     46.77
14:33:10     15.07     93.20     58.16     46.89
14:33:11     13.19     93.80     58.90     47.24
14:33:12     13.57     93.67     58.74     47.24
14:33:13     14.27     93.98     58.74     47.36
14:33:14     17.11     94.07     58.90     47.36
14:33:15     13.37     93.19     58.48     46.89
14:33:16     12.30     92.74     57.87     46.66
14:33:17     13.94     92.75     58.32     46.92
14:33:18     14.92     94.84     59.19     47.59
14:33:19     14.46     93.78     58.90     47.36
14:33:20     13.34     93.68     58.61     47.12
14:33:21     12.14     92.59     58.03     46.54
14:33:22     13.96     93.31     58.32     47.01
14:33:23     12.97     93.54     58.69     47.21
14:33:24     13.99     93.50     58.61     47.01
14:33:25     12.06     93.15     58.16     46.89
14:33:26     12.95     95.16     59.92     48.05
14:33:27     13.33     94.13     59.03     47.62
14:33:28     14.76     94.59     59.34     47.59
14:33:29     13.72     96.13     60.32     48.63
14:33:30     14.30     95.34     60.16     48.29
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:33:31     14.62     94.86     59.72     48.17
14:33:32     14.99     95.64     60.19     48.40
14:33:33     13.40     94.16     59.04     47.50
14:33:34     15.38     94.61     59.19     47.59
14:33:35     13.02     94.64     59.32     47.59
