  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:24:07     11.61     91.81     57.72     46.43
14:24:08     12.52     93.23     58.45     47.01
14:24:09     13.43     94.13     58.98     47.44
14:24:10     11.77     93.89     59.01     47.47
14:24:11     12.85     94.11     58.90     47.36
14:24:12     12.11     93.63     59.30     47.73
14:24:13     11.38     93.35     58.74     47.12
14:24:14     12.78     96.25     60.59     48.87
14:24:15     11.76     93.67     58.76     47.12
14:24:16     12.65     93.35     58.59     47.12
14:24:17     11.60     92.27     57.61     46.43
14:24:18     12.59     93.48     58.45     47.01
14:24:19     12.78     92.90     58.46     46.92
14:24:20     12.08     93.24     58.32     46.89
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:24:21     12.14     93.48     58.32     47.01
14:24:22     12.13     93.39     58.77     47.15
14:24:23     13.30     93.64     58.47     47.12
14:24:24     11.01     93.12     58.32     46.89
14:24:25     13.43     93.21     58.32     46.89
14:24:26     12.99     93.66     58.61     47.12
14:24:27     12.90     93.21     58.32     46.89
14:24:28     12.89     93.16     58.32     46.89
14:24:29     12.64     92.95     58.25     46.86
14:24:30     12.97     95.12     59.52     47.86
14:24:31     12.92     94.53     59.19     47.59
14:24:32     13.89     94.03     59.11     47.55
14:24:33     13.30     94.47     59.32     47.70
14:24:34     13.45     94.05     58.93     47.40
14:24:35     12.05     93.84     58.90     47.36
14:24:36     11.96     94.54     59.32     47.70
14:24:37     12.05     93.57     58.87     47.24
14:24:38     11.70     94.44     59.03     47.59
14:24:39     13.95     92.78     58.33     46.80
14:24:40     13.11     94.11     59.01     47.59
14:24:41     11.71     93.69     58.64     47.15
14:24:42     11.37     92.43     58.19     46.81
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:24:43     13.47     93.69     58.88     47.24
14:24:44     11.89     93.63     58.88     47.36
14:24:45     13.33     94.37     59.19     47.59
14:24:46     12.59     93.63     58.59     47.24
14:24:47     12.86     94.50     59.19     47.59
14:24:48     12.30     94.73     59.77     47.96
14:24:49     13.96     93.51     58.60     47.27
14:24:50     11.75     94.00     59.16     47.59
14:24:51     12.00     94.28     59.30     47.70
14:24:52     12.47     94.35     59.26     47.66
14:24:53     10.86     94.10     59.30     47.70
14:24:54     12.22     94.90     59.61     47.82
14:24:55     11.76     94.10     59.14     47.70
14:24:56     11.97     94.42     59.32     47.59
14:24:57     12.23     94.58     59.19     47.70
14:24:58     13.85     94.06     59.03     47.47
14:24:59     13.49     93.36     58.89     47.27
14:25:00     13.21     94.59     59.05     47.59
14:25:01     12.55     94.01     59.14     47.59
14:25:02     12.31     94.29     59.34     47.73
14:25:03     11.22     94.45     59.32     47.59
14:25:04     12.78     92.40     58.01     46.78
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:25:05     11.42     94.17     58.90     47.36
14:25:06     12.88     93.43     58.88     47.24
14:25:07     12.67     92.88     58.30     46.89
14:25:08     11.60     94.53     59.32     47.82
14:25:09     12.56     93.18     58.40     46.97
14:25:10     12.25     94.83     59.32     47.70
14:25:11     12.18     94.50     59.45     47.82
14:25:12     12.04     93.83     59.46     47.85
14:25:13     13.24     93.66     59.01     47.36
14:25:14     12.40     95.49     59.63     47.94
14:25:15     12.38     94.37     59.16     47.70
14:25:16     12.69     94.63     59.32     47.70
14:25:17     11.38     94.76     59.34     47.70
14:25:18     13.37     94.56     59.32     47.70
14:25:19     11.24     95.27     59.84     48.02
14:25:20     12.96     93.85     58.61     47.24
14:25:21     12.24     93.47     58.45     47.01
14:25:22     13.74     92.96     58.27     46.92
14:25:23     13.24     93.13     58.32     46.89
14:25:24     11.91     93.18     58.45     47.01
14:25:25     12.10     93.69     58.61     47.12
14:25:26     11.54     93.56     58.74     47.12
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:25:27     12.48     93.20     58.19     46.89
14:25:28     13.88     95.17     60.01     48.29
14:25:29     12.06     95.74     60.33     48.48
14:25:30     12.56     95.97     60.59     48.75
14:25:31     11.83     94.01     58.74     47.24
14:25:32     11.97     93.34     58.63     47.04
14:25:33     11.79     93.31     58.46     47.13
14:25:34     12.21     93.33     58.72     47.24
14:25:35     12.27     95.57     59.92     48.19
14:25:36     12.45     94.32     59.45     47.70
14:25:37     12.96     93.86     58.74     47.36
14:25:38     12.41     94.25     59.32     47.70
14:25:39     11.77     93.07     59.25     47.67
14:25:40     13.31     94.39     59.03     47.47
14:25:41     13.24     93.36     58.74     47.24
14:25:42     13.64     93.80     58.90     47.39
14:25:43     12.33     93.95     59.03     47.36
14:25:44     12.65     95.07     59.34     47.82
14:25:45     11.88     95.08     59.47     47.82
14:25:46     12.48     94.57     59.16     47.59
14:25:47     13.10     93.11     58.61     47.01
14:25:48     12.43     94.56     59.59     47.94
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:25:49     14.43     96.03     60.13     48.48
14:25:50     13.57     94.84     59.32     47.70
14:25:51     13.31     93.36     58.61     47.01
14:25:52     15.10     92.96     58.19     46.92
14:25:53     13.51     92.68     58.03     46.66
14:25:54     12.85     92.44     58.03     46.66
14:25:55     13.14     95.65     60.45     48.63
14:25:56     15.15     93.38     58.45     47.01
14:25:57     12.27     92.91     58.19     46.66
14:25:58     13.47     93.22     58.45     47.01
14:25:59     12.00     92.85     58.18     46.92
14:26:00     12.60     92.43     57.90     46.54
14:26:01     12.03     94.44     59.03     47.47
14:26:02     12.34     92.93     58.48     46.92
14:26:03     12.55     93.77     58.61     47.12
14:26:04     12.71     93.80     58.61     47.24
14:26:05     12.17     92.81     58.19     46.66
14:26:06     12.61     93.47     58.32     47.01
14:26:07     11.41     93.07     58.16     46.78
14:26:08     11.07     93.16     58.32     46.89
14:26:09     11.64     93.63     58.69     47.20
14:26:10     11.40     93.95     58.76     47.24
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:26:11     12.27     94.64     59.59     47.94
14:26:12     11.87     94.92     59.48     47.85
14:26:13     11.16     93.84     59.03     47.47
14:26:14     11.87     94.41     59.19     47.47
14:26:15     12.41     94.12     58.88     47.47
14:26:16     11.13     93.73     58.74     47.24
14:26:17     11.27     93.80     58.90     47.24
14:26:18     12.97     94.55     59.16     47.70
14:26:19     11.59     94.54     59.53     47.90
14:26:20     12.75     94.96     59.61     47.94
14:26:21     11.61     94.57     59.47     47.70
14:26:22     11.50     94.28     59.03     47.59
14:26:23     14.87     93.74     58.82     47.32
14:26:24     11.26     93.70     58.61     47.12
14:26:25     12.21     94.08     59.03     47.36
14:26:26     13.01     93.50     59.01     47.47
14:26:27     12.78     93.80     58.88     47.36
14:26:28     12.64     93.93     58.88     47.47
14:26:29     12.51     93.20     58.60     47.09
14:26:30     12.82     93.67     58.76     47.12
14:26:31     11.09     94.32     58.90     47.47
14:26:32     13.72     94.05     58.88     47.36
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:26:33     11.41     94.74     59.50     47.85
14:26:34     13.35     95.02     59.61     47.82
14:26:35     12.62     95.18     59.47     47.94
14:26:36     12.72     93.65     59.01     47.36
14:26:37     13.05     93.78     59.30     47.70
14:26:38     12.18     93.17     58.99     47.47
14:26:39     13.86     94.48     59.25     47.79
14:26:40     12.32     94.89     59.47     47.82
14:26:41     14.17     94.87     59.74     47.94
14:26:42     13.77     94.53     59.03     47.59
14:26:43     10.76     93.63     59.05     47.39
14:26:44     13.51     93.60     58.72     47.36
14:26:45     11.36     94.35     59.85     48.17
14:26:46     13.43     94.85     59.59     47.94
14:26:47     12.73     94.69     59.61     47.94
14:26:48     12.76     95.48     59.90     48.05
14:26:49     13.50     95.27     60.11     48.37
14:26:50     11.97     95.24     59.87     48.28
14:26:51     12.38     95.20     60.01     48.29
14:26:52     12.04     94.78     59.87     48.05
14:26:53     13.64     94.41     59.19     47.73
14:26:54     12.95     94.22     59.05     47.47
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:26:55     12.34     93.51     58.74     47.12
14:26:56     13.37     94.11     59.01     47.59
14:26:57     11.59     95.25     59.63     47.94
14:26:58     13.82     94.96     60.14     48.29
14:26:59     12.72     94.73     59.80     48.25
14:27:00     12.36     95.65     60.43     48.63
14:27:01     12.62     96.30     60.61     48.75
14:27:02     12.08     93.81     59.03     47.47
14:27:03     12.59     94.91     60.03     48.20
14:27:04     13.27     93.22     58.85     47.47
14:27:05     12.77     93.66     59.01     47.36
14:27:06     12.47     94.09     59.01     47.59
14:27:07     12.04     94.79     59.47     47.82
14:27:08     13.44     95.57     60.43     48.63
14:27:09     12.77     96.29     60.53     48.71
14:27:10     12.65     95.53     60.19     48.28
14:27:11     13.97     95.51     60.03     48.28
14:27:12     12.81     95.73     60.43     48.75
14:27:13     13.98     95.50     60.59     48.66
14:27:14     11.56     95.29     60.01     48.40
14:27:15     12.69     95.51     60.05     48.17
14:27:16     14.38     94.63     59.30     47.82
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:27:17     13.28     96.14     60.21     48.40
14:27:18     13.06     95.71     60.85     48.87
14:27:19     12.51     95.52     60.65     48.83
14:27:20     12.62     95.16     59.87     48.17
14:27:21     10.76     94.86     59.47     47.82
14:27:22     12.52     93.83     58.61     47.24
14:27:23     12.37     93.14     58.53     47.15
14:27:24     13.45     94.87     59.45     47.82
14:27:25     12.11     92.46     58.30     46.78
14:27:26     11.10     92.78     57.90     46.66
14:27:27     11.88     92.16     57.59     46.31
14:27:28     11.99     92.58     58.03     46.54
14:27:29     12.47     91.61     58.80     47.50
14:27:30     15.80     92.72     58.97     47.47
14:27:31     12.78     93.67     58.61     47.12
14:27:32     12.72     93.17     58.59     47.01
14:27:33     12.03     95.27     60.84     49.13
14:27:34     11.32     95.03     60.68     48.87
14:27:35     12.70     94.54     59.45     47.70
14:27:36     11.01     93.20     58.19     46.89
14:27:37     12.13     93.28     58.38     46.94
14:27:38     11.24     93.63     58.61     47.12
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:27:39     12.31     92.99     58.25     46.86
14:27:40     11.65     92.27     57.74     46.43
14:27:41     12.90     92.72     58.19     46.66
14:27:42     13.33     93.37     58.32     47.01
14:27:43     12.15     93.42     58.67     47.20
14:27:44     13.52     94.77     59.47     47.82
14:27:45     12.21     95.55     60.30     48.52
14:27:46     12.63     95.78     59.90     48.17
14:27:47     14.66     94.75     59.47     47.82
14:27:48     12.76     95.04     59.61     47.94
14:27:49     12.63     94.89     59.40     47.79
14:27:50     12.22     94.53     59.47     47.70
14:27:51     13.06     95.04     59.32     47.82
14:27:52     13.33     94.14     59.43     47.82
14:27:53     13.15     94.58     59.34     47.73
14:27:54     13.15     94.62     59.48     47.71
14:27:55     12.17     93.24     58.97     47.59
14:27:56     13.59     94.76     59.34     47.70
14:27:57     13.27     93.56     58.59     47.12
14:27:58     12.79     94.25     59.19     47.59
14:27:59     11.93     94.10     59.38     47.79
14:28:00     13.64     94.86     59.32     47.70
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:28:01     12.76     95.17     59.63     47.94
14:28:02     11.77     94.77     59.61     47.82
14:28:03     12.62     94.12     59.38     47.85
14:28:04     13.89     93.79     58.64     47.28
14:28:05     13.21     94.27     58.90     47.36
14:28:06     13.90     94.27     59.19     47.59
14:28:07     12.23     93.15     58.45     46.89
14:28:08     12.91     93.74     58.93     47.51
14:28:09     11.41     94.07     59.16     47.47
14:28:10     13.60     94.38     59.04     47.62
14:28:11     12.87     94.10     59.03     47.47
14:28:12     12.26     93.33     58.47     47.01
14:28:13     11.52     93.11     58.48     47.04
14:28:14     13.91     93.16     58.32     46.89
14:28:15     13.08     92.95     58.16     46.78
14:28:16     11.75     92.93     58.19     46.78
14:28:17     12.71     93.30     58.45     46.89
14:28:18     12.71     93.53     58.47     47.01
14:28:19     12.22     94.13     58.88     47.47
14:28:20     13.99     93.20     58.69     47.09
14:28:21     11.07     92.94     58.30     46.89
14:28:22     12.19     92.97     58.16     46.89
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:28:23     11.72     92.16     58.30     46.92
14:28:24     11.25     92.98     58.72     47.12
14:28:25     12.10     93.49     58.32     47.01
14:28:26     12.76     93.64     58.76     47.12
14:28:27     11.86     92.89     58.16     46.89
14:28:28     12.40     93.24     58.16     46.78
14:28:29     11.55     92.28     57.88     46.54
14:28:30     12.25     92.73     58.24     46.86
14:28:31     11.25     93.14     58.32     46.89
14:28:32     13.75     92.88     58.19     46.66
14:28:33     12.28     93.07     58.30     47.01
14:28:34     12.78     94.29     59.05     47.50
14:28:35     11.32     93.80     58.76     47.24
14:28:36     12.18     93.04     58.45     46.89
14:28:37     13.42     93.34     58.32     47.01
14:28:38     11.48     93.18     58.45     46.89
14:28:39     13.26     93.41     58.32     47.01
14:28:40     12.85     92.91     58.27     46.86
14:28:41     12.41     93.03     58.32     46.78
14:28:42     13.76     92.82     58.16     46.89
14:28:43     11.83     92.77     58.16     46.78
14:28:44     13.60     92.28     57.89     46.57
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:28:45     11.55     92.72     58.03     46.66
14:28:46     13.47     93.64     58.74     47.24
14:28:47     13.02     93.26     58.59     47.13
14:28:48     11.88     93.28     58.32     46.89
14:28:49     13.95     94.74     59.34     47.70
14:28:50     12.36     93.22     58.53     47.09
14:28:51     12.37     93.64     58.61     47.12
14:28:52     12.71     93.98     58.74     47.24
14:28:53     14.39     94.94     59.63     47.82
14:28:54     13.87     94.56     59.59     48.08
14:28:55     13.62     93.21     59.41     47.70
14:28:56     12.57     94.61     59.57     48.05
14:28:57     14.22     93.76     58.90     47.24
14:28:58     13.36     94.59     59.03     47.59
14:28:59     12.23     94.60     59.45     47.82
14:29:00     13.11     94.10     59.58     47.90
14:29:01     14.41     93.83     59.16     47.59
14:29:02     12.43     94.04     59.30     47.59
14:29:03     12.42     93.16     58.70     47.36
14:29:04     13.07     93.63     58.98     47.39
14:29:05     14.36     94.59     59.03     47.59
14:29:06     13.10     94.46     59.05     47.47
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:29:07     11.51     94.23     59.03     47.47
14:29:08     12.80     93.95     58.90     47.36
14:29:09     13.44     94.45     59.43     47.82
14:29:10     11.97     93.75     58.91     47.39
14:29:11     12.95     94.64     59.32     47.70
14:29:12     12.84     93.62     58.87     47.24
14:29:13     11.93     92.71     59.14     47.59
14:29:14     11.65     88.55     59.19     47.62
14:29:15     13.07     94.27     58.90     47.47
14:29:16     10.51     93.36     58.72     47.24
14:29:17     14.23     93.93     58.76     47.24
14:29:18     13.50     93.47     58.59     47.12
14:29:19     12.27     93.78     58.90     47.36
14:29:20     13.89     93.68     59.02     47.39
14:29:21     13.35     94.14     58.90     47.36
14:29:22     13.04     93.99     58.61     47.24
14:29:23     12.91     94.30     59.05     47.47
14:29:24     12.86     95.34     60.05     48.20
14:29:25     13.76     93.68     58.88     47.36
14:29:26     12.60     93.67     59.28     47.82
14:29:27     13.27     94.62     59.32     47.70
14:29:28     11.07     94.61     59.32     47.70
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:29:29     12.71     95.07     59.61     47.94
14:29:30     12.09     95.28     59.96     48.25
14:29:31     11.92     94.13     59.30     47.70
14:29:32     12.26     93.68     58.87     47.36
14:29:33     10.80     91.96     57.74     46.43
14:29:34     12.48     92.99     58.61     47.04
14:29:35     13.07     94.01     58.74     47.36
14:29:36     12.45     92.98     58.32     46.77
14:29:37     13.16     93.52     58.61     47.12
14:29:38     11.90     92.90     58.16     46.89
14:29:39     11.82     93.03     58.16     46.78
14:29:40     11.89     92.90     58.27     46.86
14:29:41     12.07     93.17     58.32     46.89
14:29:42     13.74     93.23     58.32     46.89
14:29:43     12.33     93.03     58.45     46.89
14:29:44     12.59     92.94     58.25     46.97
14:29:45     13.14     93.02     58.45     46.89
14:29:46     11.53     93.14     58.32     47.01
14:29:47     10.94     92.99     58.16     46.78
14:29:48     12.78     93.41     58.47     47.01
14:29:49     12.98     92.60     57.88     46.54
14:29:50     11.51     92.93     58.46     46.92
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:29:51     12.33     92.97     58.03     46.78
14:29:52     11.80     93.09     58.47     46.89
14:29:53     12.65     92.32     57.85     46.66
14:29:54     11.76     93.81     58.92     47.39
14:29:55     11.34     93.66     58.61     47.12
14:29:56     11.92     93.02     58.43     47.01
14:29:57     13.49     93.00     58.32     46.89
14:29:58     12.32     93.00     58.19     46.78
14:29:59     12.21     93.02     58.43     47.01
14:30:00     12.80     93.33     58.82     47.32
14:30:01     12.89     92.42     58.41     47.01
14:30:02     11.21     91.51     57.45     46.20
14:30:03     11.89     92.72     58.03     46.66
14:30:04     11.66     93.67     58.90     47.39
14:30:05     13.20     95.14     59.47     47.82
14:30:06     12.95     94.86     59.45     47.82
14:30:07     11.86     95.87     60.19     48.40
14:30:08     12.72     95.14     59.61     47.94
14:30:09     11.93     94.07     59.16     47.59
14:30:10     13.15     94.73     59.69     48.02
14:30:11     12.65     93.78     59.57     47.82
14:30:12     13.29     94.75     59.32     47.82
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:30:13     13.20     94.57     59.45     47.82
14:30:14     14.24     94.64     59.27     47.73
14:30:15     12.80     93.55     59.01     47.47
14:30:16     13.24     94.32     59.43     47.70
14:30:17     12.38     95.56     60.05     48.28
14:30:18     12.32     93.63     59.25     47.82
14:30:19     11.03     94.14     59.59     47.82
14:30:20     12.48     94.60     59.65     48.13
14:30:21     11.76     94.10     59.72     47.94
14:30:22     12.09     94.27     59.30     47.70
14:30:23     12.13     94.88     59.19     47.70
14:30:24     13.02     94.73     59.50     47.85
14:30:25     12.92     95.49     59.76     48.05
14:30:26     12.34     94.15     59.57     47.94
14:30:27     12.18     95.69     60.57     48.75
14:30:28     11.19     94.11     59.83     48.17
14:30:29     12.01     96.16     60.47     48.63
14:30:30     11.65     96.91     60.71     48.71
14:30:31     12.02     96.74     60.47     48.75
14:30:32     11.51     96.62     60.63     48.75
14:30:33     12.24     95.75     59.90     48.17
14:30:34     11.64     94.87     60.47     48.66
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:30:35     12.07     93.84     60.77     49.10
14:30:36     11.83     95.95     60.72     48.86
14:30:37     12.28     93.51     58.99     47.47
14:30:38     12.21     92.87     58.19     46.78
14:30:39     13.02     93.29     58.45     47.01
14:30:40     11.66     93.19     58.47     47.04
14:30:41     12.33     93.20     58.32     46.89
14:30:42     11.80     94.16     58.90     47.36
14:30:43     12.19     93.72     58.61     47.12
14:30:44     12.51     94.53     59.34     47.73
14:30:45     12.32     93.30     60.86     48.98
14:30:46     12.28     93.46     60.06     48.52
14:30:47     11.73     93.20     58.45     47.01
14:30:48     12.55     93.18     58.32     46.89
14:30:49     12.79     92.89     58.19     46.78
14:30:50     11.30     93.74     58.69     47.21
14:30:51     12.92     92.72     58.03     46.66
14:30:52     11.86     90.41     56.59     45.50
14:30:53     11.63     92.50     58.54     47.12
14:30:54     12.15     93.02     58.32     46.89
14:30:55     11.95     92.40     57.99     46.58
14:30:56     12.56     92.84     58.03     46.78
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:30:57     11.67     92.89     58.17     46.78
14:30:58     12.45     92.56     58.03     46.54
14:30:59     11.95     92.65     57.92     46.70
14:31:00     11.99     93.17     58.53     47.09
14:31:01     13.14     93.23     58.32     46.89
14:31:02     11.97     92.88     58.72     47.12
14:31:03     12.76     93.76     58.61     47.24
14:31:04     12.44     93.86     58.76     47.12
14:31:05     12.60     93.83     58.61     47.27
14:31:06     13.03     93.90     58.90     47.36
14:31:07     11.00     92.85     58.03     46.66
14:31:08     11.03     92.75     58.19     46.66
14:31:09     12.03     93.40     58.45     47.12
14:31:10     12.37     93.64     58.69     47.21
14:31:11     11.06     93.04     58.16     46.78
14:31:12     12.01     93.28     58.47     47.01
14:31:13     12.20     93.50     58.45     47.01
14:31:14     11.19     92.91     58.19     46.78
14:31:15     11.94     93.18     58.48     47.04
14:31:16     11.24     93.23     58.45     47.01
14:31:17     11.46     92.44     58.32     46.89
14:31:18     11.68     90.59     57.88     46.54
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:31:19     11.63     92.58     58.33     46.80
14:31:20     11.68     92.71     58.22     46.97
14:31:21     11.03     91.46     57.32     46.08
14:31:22     11.33     93.20     58.45     46.89
14:31:23     11.92     93.22     58.32     46.89
14:31:24     12.74     93.89     58.61     47.24
14:31:25     13.04     93.63     58.84     47.21
14:31:26     11.59     94.31     58.90     47.47
14:31:27     12.56     93.80     58.74     47.12
14:31:28     11.93     93.93     58.76     47.36
14:31:29     12.92     93.69     58.61     47.12
14:31:30     12.77     94.38     59.11     47.56
14:31:31     13.27     93.80     58.61     47.12
14:31:32     11.29     94.09     58.90     47.36
14:31:33     11.32     93.63     58.76     47.12
14:31:34     11.96     92.22     57.59     46.43
14:31:35     12.23     92.93     58.34     46.92
14:31:36     11.25     93.51     58.74     47.12
14:31:37     12.37     93.19     58.16     46.89
14:31:38     11.35     93.80     58.76     47.12
14:31:39     11.94     93.81     58.90     47.36
14:31:40     11.72     93.80     58.69     47.32
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:31:41     11.74     93.61     58.88     47.36
14:31:42     12.69     93.96     58.90     47.24
14:31:43     12.35     94.33     58.90     47.36
14:31:44     12.01     93.16     58.32     47.01
14:31:45     12.37     92.66     58.30     46.92
14:31:46     11.48     92.37     58.43     46.89
14:31:47     12.37     91.71     57.85     46.54
14:31:48     12.74     92.48     58.14     46.89
14:31:49     12.69     92.42     58.01     46.54
14:31:50     10.77     93.30     58.46     47.09
14:31:51     11.90     91.49     57.45     46.08
14:31:52     12.55     92.74     57.90     46.66
14:31:53     12.25     92.80     58.16     46.66
14:31:54     12.78     93.17     58.19     46.89
14:31:55     11.55     93.16     58.48     47.04
14:31:56     12.94     93.20     58.45     46.89
14:31:57     11.44     93.01     58.03     46.78
14:31:58     12.65     92.56     58.16     46.66
14:31:59     11.93     92.84     58.16     46.89
14:32:00     13.51     92.41     58.11     46.74
14:32:01     12.06     92.02     58.14     46.66
14:32:02     12.58     93.04     58.30     47.01
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:32:03     12.28     92.49     57.90     46.54
14:32:04     10.69     93.04     58.17     46.78
14:32:05     11.34     92.89     58.40     46.92
14:32:06     12.60     92.90     58.03     46.78
14:32:07     13.23     91.71     57.30     46.08
14:32:08     10.86     92.23     57.74     46.43
14:32:09     10.78     92.70     58.03     46.66
14:32:10     11.80     92.29     58.56     47.09
14:32:11     12.07     92.96     58.45     46.89
14:32:12     11.66     92.97     58.45     47.01
14:32:13     12.00     93.19     58.16     46.89
14:32:14     11.16     92.04     57.74     46.43
14:32:15     11.99     92.25     58.03     46.69
14:32:16     11.20     93.21     58.32     46.89
14:32:17     10.93     92.29     57.88     46.43
14:32:18     12.68     92.89     57.90     46.67
14:32:19     11.83     92.07     57.59     46.31
14:32:20     12.08     92.86     58.40     46.97
14:32:21     11.53     92.23     58.01     46.66
14:32:22     12.24     93.67     59.01     47.47
14:32:23     11.38     92.72     58.16     46.78
14:32:24     11.60     93.49     58.45     47.01
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:32:25     12.11     93.23     58.90     47.27
14:32:26     12.51     94.52     59.17     47.71
14:32:27     12.58     94.12     59.16     47.59
14:32:28     11.25     94.33     59.32     47.70
14:32:29     11.96     95.48     59.90     48.05
14:32:30     12.59     94.32     59.24     47.78
14:32:31     12.28     94.11     59.16     47.59
14:32:32     13.84     93.90     58.95     47.40
14:32:33     11.55     93.64     58.61     47.12
14:32:34     12.41     94.31     59.03     47.47
14:32:35     11.58     94.60     59.48     47.85
14:32:36     14.00     93.36     58.47     47.01
14:32:37     12.76     93.00     58.30     46.89
14:32:38     11.88     92.84     58.19     46.78
14:32:39     13.17     93.62     58.61     47.12
14:32:40     11.89     93.44     58.53     47.09
14:32:41     11.76     93.31     58.61     47.01
14:32:42     11.97     93.16     58.32     46.89
14:32:43     11.31     93.79     58.74     47.24
14:32:44     13.14     93.42     58.61     47.12
14:32:45     11.50     93.01     58.99     47.62
14:32:46     11.91     93.69     58.61     47.12
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:32:47     11.79     95.00     59.47     47.82
14:32:48     14.16     96.92     61.03     49.10
14:32:49     12.61     96.23     60.59     48.75
14:32:50     12.28     96.16     61.14     49.21
14:32:51     11.72     95.47     60.65     48.83
14:32:52     12.61     95.46     60.83     48.98
14:32:53     14.57     96.05     60.45     48.63
14:32:54     12.47     94.57     59.45     47.82
14:32:55     11.77     94.62     59.34     47.73
14:32:56     13.16     94.13     58.90     47.36
14:32:57     11.48     92.97     58.30     46.89
14:32:58     12.56     93.60     58.61     47.12
14:32:59     10.59     94.22     59.19     47.47
14:33:00     12.73     93.63     58.61     47.24
14:33:01     13.56     93.97     59.09     47.55
14:33:02     11.28     94.13     59.05     47.36
14:33:03     11.71     94.18     58.87     47.47
14:33:04     11.53     93.23     58.59     47.12
14:33:05     12.45     94.36     59.05     47.47
14:33:06     11.82     94.92     60.84     48.83
14:33:07     12.38     89.96     58.03     46.78
14:33:08     13.13     93.37     58.47     47.01
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:33:09     12.13     93.05     58.16     46.78
14:33:10     14.33     92.97     58.32     46.89
14:33:11     12.56     93.88     58.91     47.32
14:33:12     12.58     93.48     58.74     47.12
14:33:13     12.71     94.06     58.74     47.36
14:33:14     15.84     93.97     58.90     47.36
14:33:15     13.85     93.46     58.47     47.01
14:33:16     11.11     92.47     58.03     46.69
14:33:17     13.63     92.93     58.19     46.78
14:33:18     13.56     94.17     59.16     47.47
14:33:19     13.69     94.09     58.90     47.47
14:33:20     13.40     93.67     58.61     47.12
14:33:21     11.48     92.75     58.17     46.80
14:33:22     13.83     93.14     58.32     46.89
14:33:23     12.22     93.56     58.61     47.01
14:33:24     12.71     93.65     58.61     47.24
14:33:25     11.38     92.97     58.16     46.78
14:33:26     12.48     94.99     59.92     48.08
14:33:27     11.79     94.24     59.03     47.59
14:33:28     13.34     94.94     59.19     47.59
14:33:29     12.26     95.65     60.19     48.40
14:33:30     11.46     95.79     60.32     48.40
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:33:31     13.83     94.59     59.87     48.31
14:33:32     14.29     96.44     60.32     48.52
14:33:33     10.96     93.84     58.90     47.36
14:33:34     13.73     94.63     59.19     47.59
14:33:35     11.42     94.63     59.19     47.47
14:33:36     13.35     95.35     60.03     48.43
