  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:30:12     14.12     94.99     82.31     74.10
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:30:13     12.77     94.73     82.55     73.95
14:30:14     13.12     94.79     82.62     74.10
14:30:15     12.47     93.42     81.62     73.13
14:30:16     12.33     94.78     82.31     73.99
14:30:17     12.95     92.04     83.40     74.73
14:30:18     12.47     93.80     82.07     73.84
14:30:19     12.10     94.29     82.31     73.86
14:30:20     12.88     94.97     82.72     74.21
14:30:21     12.47     94.07     82.45     73.98
14:30:22     11.89     94.72     82.56     73.86
14:30:23     11.48     94.56     82.07     73.75
14:30:24     12.30     94.89     82.61     74.18
14:30:25     12.56     95.80     83.12     74.59
14:30:26     12.22     94.57     82.45     73.98
14:30:27     12.89     95.64     83.82     75.31
14:30:28     12.22     94.26     82.72     74.20
14:30:29     12.15     96.14     84.03     75.18
14:30:30     11.78     97.08     84.05     75.54
14:30:31     12.48     96.80     83.92     75.43
14:30:32     11.41     97.06     84.32     75.67
14:30:33     13.26     98.43     83.12     74.59
14:30:34     12.27     95.20     83.65     75.00
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:30:35     11.57     93.53     83.38     74.87
14:30:36     11.01     96.03     84.05     75.28
14:30:37     12.47     93.89     82.06     73.76
14:30:38     13.88     93.15     80.82     72.56
14:30:39     14.28     93.36     81.11     72.78
14:30:40     12.43     93.35     80.98     72.68
14:30:41     13.73     93.33     81.13     72.67
14:30:42     14.29     94.31     81.62     73.39
14:30:43     15.75     93.94     81.38     73.03
14:30:44     13.30     94.51     82.29     73.67
14:30:45     12.00     94.12     83.63     75.13
14:30:46     11.82     93.04     82.87     74.30
14:30:47     14.23     93.35     81.19     72.87
14:30:48     13.70     93.18     80.98     72.56
14:30:49     14.63     93.50     80.98     72.79
14:30:50     14.09     93.62     81.38     72.92
14:30:51     15.17     92.91     80.58     72.31
14:30:52     14.02     90.26     78.42     70.27
14:30:53     15.06     93.42     81.25     72.90
14:30:54     14.46     92.55     80.98     72.79
14:30:55     13.87     92.58     80.42     72.07
14:30:56     14.75     93.13     80.58     72.55
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:30:57     13.62     93.04     80.73     72.42
14:30:58     14.60     92.78     80.64     72.40
14:30:59     14.00     92.71     80.47     72.18
14:31:00     14.69     93.18     81.11     72.68
14:31:01     14.34     93.55     80.98     72.79
14:31:02     15.56     93.24     81.29     72.96
14:31:03     15.61     93.77     81.38     73.03
14:31:04     14.36     94.06     81.78     73.28
14:31:05     13.49     93.66     81.22     73.02
14:31:06     14.94     94.22     81.78     73.38
14:31:07     12.53     93.02     80.73     72.42
14:31:08     13.29     92.91     80.72     72.46
14:31:09     12.84     93.40     81.36     72.80
14:31:10     13.95     94.09     81.38     73.27
14:31:11     12.60     93.08     80.73     72.42
14:31:12     14.73     93.42     81.23     72.66
14:31:13     14.58     93.50     80.98     72.93
14:31:14     12.52     93.38     81.36     72.97
14:31:15     13.16     93.32     80.98     72.66
14:31:16     14.22     93.05     81.11     72.54
14:31:17     14.07     93.38     80.73     72.66
14:31:18     14.23     92.88     80.72     72.46
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:31:19     13.69     92.41     80.69     72.30
14:31:20     14.06     92.88     80.84     72.43
14:31:21     12.29     93.13     80.71     72.66
14:31:22     13.59     91.98     79.80     71.61
14:31:23     13.25     93.39     80.98     72.68
14:31:24     14.32     93.76     81.61     73.26
14:31:25     14.09     93.95     81.69     73.29
14:31:26     13.11     94.38     81.84     73.33
14:31:27     13.85     93.99     81.63     73.39
14:31:28     13.14     94.12     81.68     73.28
14:31:29     13.54     93.82     81.38     73.03
14:31:30     14.21     94.29     81.89     73.39
14:31:31     13.59     93.95     81.51     73.04
14:31:32     14.91     94.07     81.53     73.39
14:31:33     13.53     94.28     81.78     73.39
14:31:34     12.80     91.59     80.18     71.98
14:31:35     12.31     79.17     81.14     72.58
14:31:36     13.20     93.38     81.12     73.03
14:31:37     13.74     93.36     80.98     72.68
14:31:38     13.27     93.94     81.62     73.22
14:31:39     14.21     94.06     81.78     73.28
14:31:40     13.20     93.95     81.38     73.15
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:31:41     13.90     93.60     81.49     73.14
14:31:42     13.82     94.27     81.93     73.39
14:31:43     14.58     94.39     81.78     73.39
14:31:44     13.95     93.48     81.45     72.95
14:31:45     14.48     92.74     80.68     72.58
14:31:46     13.54     92.84     80.82     72.65
14:31:47     13.92     91.68     80.06     71.82
14:31:48     14.49     92.45     80.66     72.38
14:31:49     14.70     92.79     80.56     72.32
14:31:50     12.53     93.04     80.98     72.42
14:31:51     13.82     93.78     81.13     72.91
14:31:52     14.88     91.03     78.97     70.98
14:31:53     15.08     93.09     80.82     72.32
14:31:54     15.38     93.35     80.81     72.76
14:31:55     13.08     93.31     81.22     72.89
14:31:56     15.17     93.34     80.98     72.67
14:31:57     14.98     93.18     80.98     72.56
14:31:58     14.49     92.84     80.64     72.51
14:31:59     13.53     92.87     80.71     72.43
14:32:00     14.40     92.62     80.46     72.16
14:32:01     12.17     92.40     80.44     72.18
14:32:02     14.54     93.11     81.09     72.79
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:32:03     14.14     92.65     80.44     72.06
14:32:04     13.13     92.95     80.79     72.40
14:32:05     14.18     93.36     81.10     73.01
14:32:06     15.66     93.01     80.61     72.35
14:32:07     14.38     92.00     79.78     71.60
14:32:08     13.03     91.95     80.17     71.87
14:32:09     12.72     93.14     80.58     72.41
14:32:10     13.03     92.45     80.84     72.41
14:32:11     13.34     93.10     80.87     72.67
14:32:12     13.13     93.57     81.22     72.91
14:32:13     14.24     92.62     80.84     72.31
14:32:14     11.77     92.47     80.14     72.15
14:32:15     13.46     92.42     80.47     72.23
14:32:16     12.96     93.20     80.82     72.56
14:32:17     12.95     92.60     80.58     72.06
14:32:18     13.87     93.14     80.72     72.46
14:32:19     14.81     92.08     79.77     71.82
14:32:20     13.03     93.00     80.87     72.55
14:32:21     13.94     92.40     80.44     72.17
14:32:22     16.59     96.39     81.78     73.38
14:32:23     13.59     92.88     80.71     72.42
14:32:24     12.96     93.84     81.30     73.00
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:32:25     13.76     93.70     81.57     73.20
14:32:26     11.68     94.27     82.29     73.62
14:32:27     13.08     94.14     82.05     73.62
14:32:28     11.71     94.74     82.35     74.13
14:32:29     12.58     95.94     83.23     74.72
14:32:30     12.75     94.20     82.05     73.61
14:32:31     13.28     93.97     82.05     73.37
14:32:32     13.01     94.23     81.67     73.50
14:32:33     11.98     93.88     81.45     73.10
14:32:34     12.87     94.21     82.04     73.47
14:32:35     12.88     94.74     82.74     74.17
14:32:36     14.62     93.50     81.24     73.04
14:32:37     14.67     93.02     80.84     72.43
14:32:38     13.95     92.94     80.72     72.70
14:32:39     15.88     93.95     81.53     73.14
14:32:40     12.17     93.61     81.22     72.92
14:32:41     13.87     93.07     81.11     72.67
14:32:42     14.53     93.62     80.98     72.78
14:32:43     13.32     93.96     81.54     73.15
14:32:44     15.05     93.58     81.50     73.11
14:32:45     12.77     93.11     81.70     73.30
14:32:46     14.98     93.70     81.51     73.04
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:32:47     13.90     95.03     82.42     73.98
14:32:48     12.88     97.19     84.67     76.11
14:32:49     12.29     96.61     84.05     75.42
14:32:50     12.90     96.37     84.38     75.71
14:32:51     11.66     95.38     83.92     75.15
14:32:52     11.89     95.63     84.05     75.39
14:32:53     12.66     96.12     83.94     75.30
14:32:54     12.88     94.78     82.51     74.19
14:32:55     13.94     94.28     82.41     73.73
14:32:56     14.94     94.60     81.78     73.64
14:32:57     12.77     93.11     80.87     72.54
14:32:58     13.56     93.76     81.53     73.17
14:32:59     12.68     94.51     82.18     73.64
14:33:00     13.90     93.47     81.36     72.90
14:33:01     14.87     94.22     81.80     73.64
14:33:02     12.23     94.44     81.78     73.39
14:33:03     14.08     94.18     82.02     73.51
14:33:04     12.15     93.34     81.14     72.87
14:33:05     14.88     94.21     82.32     73.66
14:33:06     13.63     89.30     84.18     75.78
14:33:07     14.43     93.02     80.98     72.42
14:33:08     15.71     93.66     80.98     72.91
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:33:09     14.17     93.09     80.88     72.58
14:33:10     16.21     93.35     80.98     72.67
14:33:11     14.35     93.93     81.62     73.14
14:33:12     15.40     93.48     81.27     73.03
14:33:13     15.42     94.23     81.78     73.38
14:33:14     16.59     94.09     81.93     73.36
14:33:15     15.17     93.65     81.30     72.87
14:33:16     12.65     92.72     80.65     72.39
14:33:17     15.80     93.24     80.58     72.55
14:33:18     15.06     94.32     81.91     73.49
14:33:19     15.56     94.25     82.06     73.58
14:33:20     14.76     93.76     81.38     72.79
14:33:21     12.41     93.21     80.58     72.55
14:33:22     15.38     93.22     80.98     72.66
14:33:23     13.29     93.42     81.38     72.78
14:33:24     14.42     94.09     81.46     73.36
14:33:25     13.93     93.01     81.14     72.57
14:33:26     12.85     95.37     82.73     74.49
14:33:27     12.25     94.58     82.07     73.63
14:33:28     13.90     94.44     82.03     73.63
14:33:29     12.79     95.79     83.79     74.96
14:33:30     12.22     96.12     83.40     74.95
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:33:31     11.54     94.83     82.83     74.32
14:33:32     13.50     96.23     83.65     75.18
14:33:33     12.02     94.16     81.91     73.26
14:33:34     14.49     94.64     82.01     73.83
14:33:35     11.78     94.94     82.51     74.09
14:33:36     13.52     95.52     83.08     74.42
14:33:37     12.12     93.25     81.36     73.03
14:33:38     12.32     94.57     82.05     73.76
14:33:39     10.75     94.88     82.75     74.24
14:33:40     12.92     95.24     82.43     73.99
14:33:41     13.44     93.65     81.93     73.50
14:33:42     11.93     95.49     83.12     74.47
14:33:43     12.84     94.87     82.45     74.11
14:33:44     12.17     94.16     81.84     73.42
14:33:45     11.06     94.81     83.01     74.36
14:33:46     13.21     95.13     82.86     74.49
14:33:47     13.04     95.79     83.81     75.16
14:33:48     13.35     95.96     84.03     75.28
14:33:49     13.51     95.35     83.53     74.85
14:33:50     13.53     97.00     84.72     76.01
14:33:51     12.79     96.46     83.83     75.47
14:33:52     12.25     95.49     83.00     74.46
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:33:53     13.93     95.31     82.96     74.46
14:33:54     11.33     95.23     82.82     74.19
14:33:55     13.26     93.90     81.54     73.28
14:33:56     13.82     94.53     82.26     73.83
14:33:57     12.28     94.12     81.62     73.27
14:33:58     11.81     95.10     82.34     73.88
14:33:59     13.01     93.92     82.46     73.89
14:34:00     12.14     94.87     82.18     73.87
14:34:01     14.22     95.13     83.11     74.36
14:34:02     11.92     95.61     83.11     74.58
14:34:03     14.48     94.91     82.74     74.44
14:34:04     12.72     94.09     82.26     73.70
14:34:05     12.84     95.56     83.00     74.61
14:34:06     12.47     95.94     83.87     75.26
14:34:07     13.29     95.47     83.36     74.82
14:34:08     13.42     96.53     83.14     74.46
14:34:09     12.75     97.35     83.19     74.80
14:34:10     13.21     95.29     82.83     74.10
14:34:11     12.63     94.08     81.65     73.38
14:34:12     13.06     95.18     82.31     73.99
14:34:13     12.43     94.74     82.32     73.88
14:34:14     11.98     94.15     82.19     73.71
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:34:15     13.15     94.00     81.75     73.34
14:34:16     13.54     94.14     81.93     73.46
14:34:17     12.66     94.03     81.78     73.27
14:34:18     14.64     93.81     81.49     73.26
14:34:19     13.38     94.31     81.68     73.30
14:34:20     14.63     93.36     81.49     72.90
14:34:21     12.57     93.46     80.98     72.92
14:34:22     12.86     93.75     81.38     73.03
14:34:23     14.76     93.82     81.51     73.15
14:34:24     13.31     94.51     81.93     73.51
14:34:25     13.32     93.84     81.88     73.39
14:34:26     12.58     96.11     83.84     75.14
14:34:27     12.78     95.06     82.58     74.34
14:34:28     11.60     94.75     82.74     74.10
14:34:29     12.96     96.60     84.58     76.03
14:34:30     12.08     96.31     84.45     75.53
14:34:31     11.55     96.73     84.47     75.88
14:34:32     12.66     96.44     84.72     76.12
14:34:33     11.65     96.44     84.45     75.66
14:34:34     12.33     97.14     84.59     76.01
14:34:35     13.75     96.10     84.16     75.51
14:34:36     14.62     93.41     81.93     73.52
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:34:37     14.28     93.89     81.38     72.92
14:34:38     13.00     93.45     80.98     72.78
14:34:39     15.44     92.25     80.59     72.33
14:34:40     14.45     92.76     80.58     72.20
14:34:41     13.94     93.78     81.62     73.14
14:34:42     14.24     93.15     80.87     72.66
14:34:43     13.72     93.81     81.38     73.02
14:34:44     13.46     93.23     80.58     72.43
14:34:45     13.56     93.84     81.62     73.25
14:34:46     14.12     93.69     81.38     72.92
14:34:47     12.16     93.35     81.26     73.05
14:34:48     13.85     94.69     82.31     73.86
14:34:49     14.67     95.97     83.13     74.48
14:34:50     13.50     94.29     81.78     73.50
14:34:51     13.25     93.99     81.76     73.26
14:34:52     12.90     94.93     82.45     74.11
14:34:53     13.27     94.84     82.34     73.86
14:34:54     12.86     94.66     82.29     73.86
14:34:55     12.33     94.23     82.22     73.73
14:34:56     13.67     91.33     79.67     71.37
14:34:57     12.94     94.44     82.13     73.83
14:34:58     12.92     93.99     81.91     73.38
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:34:59     12.19     94.09     82.08     73.65
14:35:00     11.95     95.06     82.45     74.11
14:35:01     13.25     94.43     82.43     73.75
14:35:02     12.90     95.31     82.58     74.36
14:35:03     12.46     94.74     82.31     73.74
14:35:04     12.22     94.66     82.31     73.99
14:35:05     14.58     94.46     82.30     73.85
14:35:06     12.74     95.40     83.12     74.48
14:35:07     13.09     95.02     82.51     73.95
14:35:08     13.93     94.69     81.91     73.75
14:35:09     11.55     94.88     82.33     73.86
14:35:10     13.97     95.05     82.71     74.25
14:35:11     12.40     94.50     82.34     73.76
14:35:12     13.55     95.79     82.98     74.59
14:35:13     14.28     95.21     83.63     74.80
14:35:14     12.65     96.09     83.27     74.94
14:35:15     12.84     95.39     82.82     74.33
14:35:16     12.37     94.20     82.16     73.75
14:35:17     12.29     92.57     80.66     72.15
14:35:18     12.83     93.61     80.98     72.91
14:35:19     11.70     93.99     81.53     73.14
14:35:20     13.43     94.27     82.19     73.65
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:35:21     12.42     95.36     82.58     74.22
14:35:22     12.64     94.62     82.18     73.75
14:35:23     11.82     94.27     82.03     73.38
14:35:24     13.03     94.33     81.54     73.28
14:35:25     12.64     93.19     81.41     73.08
14:35:26     13.16     94.24     81.62     73.38
14:35:27     13.31     94.40     82.26     73.59
14:35:28     11.95     94.91     81.93     73.75
14:35:29     12.83     94.70     82.31     73.87
14:35:30     13.85     94.86     82.84     74.38
14:35:31     12.76     94.20     81.78     73.39
14:35:32     11.87     94.83     82.34     73.75
14:35:33     11.92     94.97     82.50     74.04
14:35:34     13.56     95.04     82.32     73.99
14:35:35     11.75     95.31     82.82     74.31
14:35:36     13.68     93.45     81.46     73.00
14:35:37     13.63     92.63     80.26     72.15
14:35:38     14.14     92.46     80.42     71.95
14:35:39     14.33     92.85     80.18     72.19
14:35:40     12.89     93.09     80.88     72.46
14:35:41     14.42     92.46     80.31     72.19
14:35:42     13.77     92.97     80.82     72.55
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:35:43     14.54     93.34     81.13     72.67
14:35:44     15.28     93.03     80.82     72.42
14:35:45     14.52     93.83     81.21     73.11
14:35:46     12.64     95.02     82.57     74.13
14:35:47     15.46     94.62     82.55     74.06
14:35:48     12.98     94.71     82.83     74.09
14:35:49     12.95     95.93     83.11     74.83
14:35:50     12.99     95.04     82.99     74.48
14:35:51     12.68     95.06     82.71     74.22
14:35:52     12.28     94.93     82.47     73.98
14:35:53     13.73     94.28     82.31     73.85
14:35:54     12.14     95.08     82.72     74.12
14:35:55     14.14     94.10     81.71     73.22
14:35:56     13.73     93.45     81.19     73.16
14:35:57     14.15     93.70     81.46     73.12
14:35:58     15.86     96.16     81.27     72.89
14:35:59     14.52     94.10     81.62     73.28
14:36:00     12.62     93.35     81.06     72.76
14:36:01     15.51     93.55     81.13     72.67
14:36:02     13.17     93.81     81.22     73.04
14:36:03     13.96     93.06     80.98     72.43
14:36:04     11.86     93.44     80.98     72.91
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:36:05     13.78     93.09     80.81     72.51
14:36:06     11.57     93.14     81.11     72.81
14:36:07     12.64     92.29     80.04     71.71
14:36:08     12.46     92.87     80.86     72.45
14:36:09     12.00     94.30     81.53     73.40
14:36:10     11.95     94.86     82.84     74.38
14:36:11     12.51     94.96     82.47     73.98
14:36:12     11.91     94.72     82.56     73.86
14:36:13     12.02     94.77     82.07     73.75
14:36:14     12.47     94.62     82.43     73.97
14:36:15     13.49     94.30     82.13     73.83
14:36:16     12.41     94.72     83.03     74.37
14:36:17     13.89     94.28     81.62     73.40
14:36:18     12.57     94.48     82.15     73.70
14:36:19     12.35     94.74     82.56     73.98
14:36:20     13.63     94.77     82.80     74.40
14:36:21     12.29     95.52     83.14     74.58
14:36:22     13.89     94.28     82.85     74.31
14:36:23     11.33     94.55     82.98     74.34
14:36:24     13.59     93.21     82.56     74.18
14:36:25     11.89     94.46     82.82     74.27
14:36:26     13.19     93.38     81.84     73.20
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:36:27     13.10     93.37     80.73     72.67
14:36:28     13.81     93.67     81.52     73.06
14:36:29     14.23     93.80     81.38     73.14
14:36:30     13.22     92.84     80.85     72.58
14:36:31     12.92     93.71     81.22     72.92
14:36:32     14.21     94.42     81.93     73.38
14:36:33     13.05     93.07     80.98     72.67
14:36:34     13.46     92.96     80.69     72.55
14:36:35     13.23     92.01     79.99     71.80
14:36:36     16.06     92.07     80.67     72.38
14:36:37     12.62     91.98     80.60     72.18
14:36:38     13.92     93.59     81.30     72.87
14:36:39     14.22     93.25     80.76     72.69
14:36:40     14.28     93.25     81.12     72.69
14:36:41     14.84     93.80     81.22     73.03
14:36:42     13.83     93.69     81.38     72.80
14:36:43     13.05     92.65     80.33     72.20
14:36:44     14.62     93.28     80.82     72.67
14:36:45     13.23     93.88     81.68     73.23
14:36:46     13.42     94.48     82.18     73.79
14:36:47     13.84     93.35     80.98     72.67
14:36:48     15.00     92.59     80.41     72.14
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:36:49     14.38     92.45     80.02     71.84
14:36:50     15.73     92.25     80.59     72.08
14:36:51     12.37     92.24     82.47     74.05
14:36:52     14.06     92.71     81.09     72.78
14:36:53     14.62     93.60     81.19     72.97
14:36:54     14.28     93.43     80.98     72.67
14:36:55     15.55     93.60     81.46     72.88
14:36:56     15.39     92.43     80.26     72.03
14:36:57     13.34     91.96     79.53     71.59
14:36:58     12.93     92.08     79.99     71.79
14:36:59     13.92     93.21     80.82     72.56
14:37:00     13.56     92.82     81.14     72.68
14:37:01     15.04     93.48     80.98     72.79
14:37:02     14.78     93.23     81.11     72.79
14:37:03     13.23     92.75     80.42     72.21
14:37:04     13.05     91.69     79.80     71.59
14:37:05     13.92     92.73     80.64     72.40
14:37:06     13.62     93.79     81.46     73.17
14:37:07     11.85     94.61     81.93     73.51
14:37:08     13.13     94.23     82.40     73.93
14:37:09     12.50     95.27     83.38     74.81
14:37:10     14.14     94.88     83.26     74.60
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:37:11     12.13     92.39     82.83     74.47
14:37:12     12.26     94.02     81.93     73.50
14:37:13     12.78     95.98     83.36     74.71
14:37:14     13.48     95.55     82.74     74.36
14:37:15     12.88     94.58     82.11     73.72
14:37:16     12.31     94.57     82.34     73.90
14:37:17     12.72     94.38     82.07     73.62
14:37:18     12.03     93.89     81.46     73.11
14:37:19     12.61     94.41     81.78     73.39
14:37:20     13.43     93.78     81.65     73.25
14:37:21     11.96     94.46     82.73     74.13
14:37:22     13.69     94.26     82.05     73.62
14:37:23     11.78     93.42     82.56     73.95
14:37:24     12.69     81.90     71.50     64.27
14:37:25     12.21     93.78     83.04     74.27
14:37:26     13.01     94.54     83.27     74.94
14:37:27     13.54     94.73     83.25     74.67
14:37:28     13.95     93.95     82.93     74.39
14:37:29     12.27     93.76     82.71     74.19
14:37:30     13.56     93.26     82.05     73.36
14:37:31     18.52     94.15     81.75     73.44
14:37:32     13.88     92.37     80.29     72.17
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:37:33     11.76     93.77     81.38     73.03
14:37:34     13.21     94.86     82.47     73.86
14:37:35     12.11     94.72     82.53     74.17
14:37:36     16.48     94.08     81.84     73.48
14:37:37     15.89     93.33     80.98     72.68
14:37:38     17.60     92.73     80.33     72.06
14:37:39     20.02     92.77     80.50     72.27
14:37:40     18.36     92.58     80.33     72.06
14:37:41     19.28     92.47     80.66     72.39
14:37:42     18.17     93.41     80.98     72.67
14:37:43     19.41     93.23     80.82     72.57
14:37:44     16.95     93.47     81.13     72.78
14:37:45     14.76     93.08     80.72     72.27
14:37:46     13.25     92.44     80.33     72.21
14:37:47     14.73     92.70     80.58     72.19
14:37:48     14.98     92.82     80.82     72.42
14:37:49     12.72     93.92     81.21     73.11
14:37:50     14.22     92.73     80.42     72.19
14:37:51     15.64     93.53     81.28     72.82
14:37:52     15.78     93.06     80.84     72.66
14:37:53     15.79     93.16     80.82     72.56
14:37:54     13.97     93.20     81.13     72.67
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:37:55     14.69     93.12     81.04     72.62
14:37:56     14.40     94.63     82.13     74.01
14:37:57     12.10     93.92     81.78     73.27
14:37:58     12.98     93.26     80.87     72.67
14:37:59     12.69     93.61     81.46     73.00
14:38:00     12.56     93.36     80.98     72.79
14:38:01     12.08     91.94     79.77     71.62
14:38:02     12.85     93.35     80.98     72.67
14:38:03     12.33     93.21     81.13     72.67
14:38:04     13.63     93.54     81.22     72.79
14:38:05     12.73     94.04     81.21     73.11
14:38:06     13.23     93.75     81.46     73.00
14:38:07     12.54     92.86     80.42     72.30
14:38:08     14.22     92.59     80.58     72.31
14:38:09     14.39     93.05     80.81     72.38
14:38:10     14.80     94.28     81.62     73.39
14:38:11     13.22     95.01     82.73     74.25
14:38:12     14.93     93.36     80.98     72.56
14:38:13     15.22     93.21     80.87     72.67
14:38:14     15.59     94.57     82.16     73.74
14:38:15     17.05     93.35     81.26     72.87
14:38:16     14.51     93.84     81.69     73.29
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:38:17     15.81     93.48     80.98     72.66
14:38:18     15.21     92.74     80.58     72.31
14:38:19     14.96     93.84     81.37     72.99
14:38:20     13.97     92.61     80.58     72.07
14:38:21     14.02     93.53     81.28     73.07
14:38:22     15.58     93.17     80.57     72.42
14:38:23     13.12     93.23     81.11     72.80
14:38:24     14.24     93.54     80.98     72.67
14:38:25     15.50     93.02     81.30     72.99
14:38:26     14.66     93.14     81.08     72.80
14:38:27     14.51     93.63     81.62     73.26
14:38:28     12.47     94.52     82.31     73.74
14:38:29     14.81     93.95     81.92     73.66
14:38:30     14.15     93.51     81.13     72.78
14:38:31     13.38     93.31     81.26     72.81
14:38:32     14.87     93.41     80.98     72.67
14:38:33     13.98     92.61     80.42     72.07
14:38:34     13.46     92.87     80.58     72.31
14:38:35     12.25     92.73     80.53     72.40
14:38:36     13.27     93.98     81.42     73.17
14:38:37     11.39     95.93     83.52     74.83
14:38:38     11.30     97.24     84.45     75.89
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:38:39     12.58     95.46     83.24     74.72
14:38:40     12.41     93.07     80.73     72.31
14:38:41     14.07     92.78     80.66     72.51
14:38:42     12.42     92.88     80.69     72.30
14:38:43     13.21     93.18     80.87     72.55
14:38:44     13.61     93.30     80.82     72.67
14:38:45     14.03     93.03     81.12     72.51
14:38:46     13.70     93.22     81.14     72.80
14:38:47     13.71     92.37     79.78     71.83
14:38:48     13.70     91.97     79.77     71.59
14:38:49     14.14     92.41     80.26     72.04
14:38:50     14.12     92.58     80.33     72.06
14:38:51     13.79     92.47     80.32     72.08
14:38:52     13.40     91.96     80.02     71.59
14:38:53     15.23     92.86     80.33     72.31
14:38:54     13.27     92.76     80.42     72.20
14:38:56     14.72     92.47     80.41     72.16
14:38:57     13.19     93.13     81.06     72.63
14:38:58     14.51     92.81     80.18     72.07
14:38:59     13.98     93.05     80.98     72.56
14:39:00     14.93     92.53     80.18     71.95
14:39:01     14.50     92.56     80.26     72.15
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:39:02     13.94     92.28     80.10     71.91
14:39:03     14.14     93.31     81.11     72.78
14:39:04     13.32     93.18     81.13     72.67
14:39:05     13.27     93.30     80.82     72.66
14:39:06     14.13     93.28     81.06     72.75
14:39:07     15.30     93.16     81.14     72.56
14:39:08     14.86     92.67     80.18     72.19
14:39:09     13.75     92.64     80.33     72.08
14:39:10     12.75     92.36     80.18     71.96
14:39:11     14.32     93.19     81.06     72.64
14:39:12     15.03     92.91     80.90     72.51
14:39:13     14.44     92.89     80.18     72.20
14:39:14     14.04     92.42     80.33     72.07
14:39:15     15.48     93.46     80.98     72.67
14:39:16     15.38     92.69     80.50     72.28
14:39:17     14.21     93.76     81.54     73.04
14:39:18     14.18     92.90     80.58     72.45
14:39:19     16.71     93.69     81.00     72.64
14:39:20     14.38     92.57     80.44     72.18
14:39:21     16.16     93.41     80.90     72.64
14:39:22     13.63     93.40     81.26     72.94
14:39:23     15.17     94.41     81.93     73.38
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:39:24     13.35     92.81     81.09     72.90
14:39:25     14.64     93.73     81.51     73.14
14:39:26     13.62     92.77     80.41     72.03
14:39:27     12.38     79.71     69.68     62.26
14:39:28     13.52     94.12     81.89     73.50
14:39:29     11.37     95.42     82.98     74.46
14:39:30     12.50     95.48     83.14     74.47
14:39:31     13.03     93.50     81.26     72.94
14:39:32     14.81     92.42     80.32     72.08
14:39:33     14.12     92.11     80.17     71.86
14:39:34     13.07     92.85     80.46     72.31
14:39:35     14.08     93.66     81.36     73.15
14:39:36     12.34     91.19     79.94     71.71
14:39:37     13.98     93.01     80.82     72.31
14:39:38     14.31     93.21     81.16     73.04
14:39:39     14.95     92.72     81.38     73.01
14:39:40     13.34     91.96     80.18     71.95
14:39:41     12.98     92.00     80.79     72.38
14:39:42     13.54     93.18     80.82     72.67
