  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:26:13     13.02     93.96     59.01     47.47
14:26:14     13.24     94.39     59.19     47.59
14:26:15     13.09     93.50     58.90     47.36
14:26:16     12.48     93.66     58.90     47.39
14:26:17     13.41     94.11     58.90     47.36
14:26:18     14.14     94.41     59.30     47.70
14:26:19     13.73     94.83     59.45     47.82
14:26:20     15.18     97.09     59.47     47.82
14:26:21     12.33     94.71     59.45     47.70
14:26:22     13.00     94.27     59.27     47.67
14:26:23     14.19     93.35     58.59     47.12
14:26:24     12.04     93.87     58.61     47.24
14:26:25     13.26     94.37     59.05     47.47
14:26:26     14.48     93.21     58.94     47.44
14:26:27     12.90     93.78     59.01     47.36
14:26:28     13.52     93.95     58.90     47.47
14:26:29     12.88     93.02     58.30     46.89
14:26:30     12.56     93.85     58.90     47.24
14:26:31     12.81     94.46     59.05     47.47
14:26:32     16.25     96.04     58.82     47.44
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:26:33     12.32     95.75     59.48     47.82
14:26:34     14.40     97.04     59.61     47.94
14:26:35     16.51     97.84     59.19     47.59
14:26:36     14.18     93.83     59.24     47.67
14:26:37     14.40     93.93     59.28     47.70
14:26:38     12.83     92.89     58.99     47.36
14:26:39     15.25     96.78     59.19     47.70
14:26:40     13.38     95.06     59.59     47.82
14:26:41     14.54     94.99     59.61     47.93
14:26:42     13.78     94.70     59.33     47.85
14:26:43     13.77     93.47     58.74     47.12
14:26:44     15.85     93.91     58.88     47.47
14:26:45     13.65     94.34     59.86     48.17
14:26:46     14.97     94.49     59.53     47.97
14:26:47     13.20     94.82     59.59     47.94
14:26:48     14.19     95.47     59.90     48.17
14:26:49     15.17     95.48     60.03     48.28
14:26:50     13.69     95.21     60.03     48.28
14:26:51     14.10     95.21     60.01     48.17
14:26:52     12.75     94.84     59.89     48.25
14:26:53     14.74     94.12     59.03     47.47
14:26:54     13.56     94.24     59.03     47.47
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:26:55     14.34     93.66     58.74     47.24
14:26:56     13.78     93.79     59.32     47.62
14:26:57     12.40     95.51     59.63     48.05
14:26:58     13.30     94.93     60.01     48.29
14:26:59     13.03     94.68     59.85     48.17
14:27:00     14.44     95.25     60.43     48.63
14:27:01     13.07     96.32     60.64     48.66
14:27:02     14.51     94.06     59.03     47.62
14:27:03     13.73     94.79     59.74     48.05
14:27:04     14.67     93.29     58.99     47.47
14:27:05     15.50     93.79     59.03     47.47
14:27:06     14.28     93.70     59.09     47.62
14:27:07     12.68     94.61     59.59     47.82
14:27:08     13.32     95.78     60.30     48.63
14:27:09     12.61     96.06     60.45     48.63
14:27:10     15.95     98.95     60.34     48.52
14:27:11     13.82     95.34     59.87     48.17
14:27:12     13.03     95.73     60.67     48.71
14:27:13     13.14     95.48     60.30     48.63
14:27:14     12.26     95.27     60.14     48.40
14:27:15     12.53     95.24     59.90     48.05
14:27:16     13.63     94.89     59.53     48.08
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:27:17     14.40     95.91     60.19     48.40
14:27:18     13.38     96.18     60.72     48.87
14:27:19     13.31     95.52     60.57     48.75
14:27:20     15.65     96.53     59.90     48.05
14:27:21     13.67     94.30     59.32     47.82
14:27:22     12.46     93.97     58.82     47.32
14:27:23     12.10     92.86     58.32     46.89
14:27:24     13.43     94.57     59.59     47.94
14:27:25     13.70     93.06     58.16     46.78
14:27:26     13.53     92.48     58.04     46.69
14:27:27     13.76     92.16     57.59     46.31
14:27:28     13.75     92.68     58.03     46.66
14:27:29     15.23     93.96     58.79     47.36
14:27:30     13.53     92.92     58.97     47.36
14:27:31     11.84     93.73     58.50     47.14
14:27:32     12.59     93.46     58.82     47.21
14:27:33     13.94     94.76     60.79     49.10
14:27:34     13.51     95.46     60.70     48.87
14:27:35     15.02     94.53     59.22     47.63
14:27:36     12.41     92.90     58.34     46.92
14:27:37     13.85     93.17     58.45     46.89
14:27:38     12.72     93.63     58.48     47.12
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:27:39     13.11     93.00     58.17     46.78
14:27:40     12.86     92.24     57.90     46.43
14:27:41     13.92     92.92     58.03     46.66
14:27:42     13.51     93.56     58.75     47.27
14:27:43     15.47     95.53     58.43     47.12
14:27:44     14.82     96.52     59.61     47.94
14:27:45     13.28     96.85     60.32     48.40
14:27:46     14.88     95.66     59.92     48.31
14:27:47     15.27     94.92     59.45     47.82
14:27:48     14.75     95.06     59.61     47.94
14:27:49     14.24     94.76     59.34     47.70
14:27:50     12.97     94.54     59.45     47.70
14:27:51     14.22     95.04     59.47     47.82
14:27:52     18.39     97.97     59.44     47.97
14:27:53     17.35     96.31     59.32     47.59
14:27:54     13.38     94.62     59.19     47.59
14:27:55     13.33     93.23     59.25     47.70
14:27:56     14.75     94.75     59.35     47.85
14:27:57     14.50     93.49     58.61     47.12
14:27:58     14.61     94.44     59.16     47.59
14:27:59     13.52     94.27     59.45     47.82
14:28:00     15.44     94.57     59.19     47.59
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:28:01     15.08     95.27     59.61     47.94
14:28:02     14.47     94.37     59.67     47.90
14:28:03     14.44     94.25     59.32     47.70
14:28:04     13.23     93.70     58.74     47.24
14:28:05     14.55     94.25     58.90     47.36
14:28:06     15.92     94.11     59.11     47.55
14:28:07     14.09     93.29     58.32     47.01
14:28:08     14.07     93.66     59.16     47.47
14:28:09     13.63     94.26     59.03     47.59
14:28:10     14.51     94.39     59.03     47.47
14:28:11     16.04     93.81     59.03     47.36
14:28:12     13.21     93.64     58.62     47.27
14:28:13     13.53     93.02     58.16     46.78
14:28:14     14.73     93.06     58.32     46.89
14:28:15     15.10     92.88     58.19     46.66
14:28:16     12.19     92.76     58.32     46.92
14:28:17     14.57     93.74     58.47     47.12
14:28:18     14.38     93.49     58.45     47.01
14:28:19     14.55     96.63     58.90     47.36
14:28:20     14.17     93.20     58.45     47.01
14:28:21     12.42     93.24     58.45     47.01
14:28:22     14.96     92.69     58.31     46.92
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:28:23     14.43     92.29     58.14     46.78
14:28:24     11.19     93.14     58.72     47.13
14:28:25     13.44     93.25     58.45     47.01
14:28:26     13.66     93.95     58.77     47.39
14:28:27     12.55     92.70     58.16     46.78
14:28:28     14.40     92.76     58.19     46.66
14:28:29     13.22     92.43     57.87     46.66
14:28:30     14.33     92.84     58.16     46.78
14:28:31     12.30     93.01     58.32     46.78
14:28:32     15.16     93.21     58.31     46.97
14:28:33     12.30     92.92     58.32     46.89
14:28:34     14.30     96.17     59.03     47.48
14:28:35     14.92     95.42     58.74     47.13
14:28:36     14.37     94.08     58.48     47.04
14:28:37     14.09     93.18     58.32     46.89
14:28:38     12.49     93.63     58.48     47.13
14:28:39     14.20     93.03     58.32     46.89
14:28:40     13.54     93.05     58.16     46.78
14:28:41     13.34     93.04     58.32     46.77
14:28:42     15.02     92.80     58.25     46.97
14:28:43     13.35     92.77     58.17     46.78
14:28:44     13.95     92.07     57.74     46.43
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:28:45     11.91     92.66     58.03     46.66
14:28:46     14.19     93.71     58.90     47.39
14:28:47     12.52     93.45     58.61     47.12
14:28:48     12.38     93.16     58.32     46.89
14:28:49     14.55     95.04     59.48     47.82
14:28:50     13.29     92.91     58.30     46.89
14:28:51     13.25     93.80     58.61     47.12
14:28:52     14.09     95.55     59.04     47.50
14:28:53     15.30     96.49     59.63     47.94
14:28:54     14.70     93.46     59.41     47.70
14:28:55     15.82     95.58     59.43     47.82
14:28:56     13.86     95.97     59.72     48.20
14:28:57     12.98     93.82     58.89     47.35
14:28:58     14.68     94.11     59.03     47.36
14:28:59     12.89     94.14     59.30     47.82
14:29:00     13.70     94.34     59.59     47.82
14:29:01     16.53     96.87     59.16     47.70
14:29:02     12.86     93.74     59.09     47.55
14:29:03     13.45     93.44     58.99     47.47
14:29:04     14.10     93.34     58.74     47.12
14:29:05     14.59     94.64     59.05     47.59
14:29:06     13.72     94.55     59.34     47.62
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:29:07     12.61     94.09     58.90     47.47
14:29:08     13.97     93.39     58.85     47.36
14:29:09     13.65     94.49     59.47     47.82
14:29:10     13.52     94.10     58.90     47.24
14:29:11     15.52     96.30     59.16     47.59
14:29:12     15.81     94.57     59.04     47.62
14:29:13     14.37     93.19     58.99     47.47
14:29:14     13.83     94.42     59.32     47.59
14:29:15     14.56     94.11     58.74     47.36
14:29:16     12.28     93.37     58.90     47.39
14:29:17     14.72     93.91     58.74     47.24
14:29:18     16.18     93.23     58.74     47.12
14:29:19     12.90     94.20     58.90     47.47
14:29:20     14.10     93.99     58.88     47.36
14:29:21     14.06     93.85     58.76     47.24
14:29:22     13.61     93.69     58.83     47.21
14:29:23     13.19     94.45     58.90     47.47
14:29:24     15.71     95.20     59.76     48.05
14:29:25     14.46     94.08     59.03     47.36
14:29:26     13.66     93.68     59.57     48.08
14:29:27     13.58     94.46     59.32     47.59
14:29:28     14.35     97.55     59.32     47.70
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:29:29     12.97     95.08     59.61     48.05
14:29:30     13.21     94.99     59.74     48.05
14:29:31     12.78     94.13     59.30     47.70
14:29:32     14.19     93.66     59.15     47.50
14:29:33     14.37     91.80     57.59     46.31
14:29:34     13.45     93.18     58.32     47.01
14:29:35     12.90     94.14     58.90     47.36
14:29:36     14.03     92.98     58.32     46.92
14:29:37     12.97     93.38     58.74     47.12
14:29:38     13.25     92.89     58.16     46.78
14:29:39     13.26     92.86     58.19     46.89
14:29:40     12.98     93.01     58.16     46.78
14:29:41     13.03     93.17     58.32     46.89
14:29:42     13.23     93.23     58.32     46.89
14:29:43     13.10     92.92     58.53     46.97
14:29:44     15.82     95.36     58.19     46.89
14:29:45     12.88     93.56     58.45     46.89
14:29:46     12.13     92.96     58.38     47.09
14:29:47     12.78     92.88     58.19     46.78
14:29:48     14.95     93.53     58.45     47.01
14:29:49     14.20     92.46     57.90     46.43
14:29:50     11.90     88.70     58.32     46.89
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:29:51     14.19     92.69     58.03     46.66
14:29:52     13.15     93.58     58.45     47.12
14:29:53     15.41     92.01     58.02     46.69
14:29:54     12.56     94.11     58.90     47.36
14:29:55     12.92     93.48     58.45     47.01
14:29:56     15.07     92.80     58.53     47.04
14:29:57     16.27     95.05     58.16     46.89
14:29:58     13.45     93.55     58.32     46.89
14:29:59     14.22     95.62     58.45     47.01
14:30:00     13.32     93.80     58.88     47.24
14:30:01     13.39     90.55     57.25     46.08
14:30:02     11.74     93.19     58.32     47.01
14:30:03     12.64     93.03     58.25     46.86
14:30:04     12.97     93.80     58.90     47.36
14:30:05     14.23     94.91     59.32     47.70
14:30:06     13.15     95.02     59.77     48.08
14:30:07     13.46     95.62     60.05     48.28
14:30:08     13.32     95.01     59.74     47.94
14:30:09     14.66     95.99     59.03     47.59
14:30:10     14.77     97.72     59.74     48.05
14:30:11     13.67     94.62     59.41     47.82
14:30:12     15.10     94.76     59.47     47.82
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:30:13     15.63     94.63     59.60     47.90
14:30:14     14.28     94.44     59.03     47.47
14:30:15     13.40     93.56     59.01     47.47
14:30:16     13.74     94.34     59.61     47.97
14:30:17     14.78     95.63     60.03     48.28
14:30:18     13.29     93.45     59.41     47.70
14:30:19     14.02     95.02     59.43     47.94
14:30:20     13.54     94.28     59.72     48.05
14:30:21     13.24     94.10     59.57     47.94
14:30:22     13.34     94.58     59.32     47.71
14:30:23     12.56     94.67     59.31     47.71
14:30:24     13.85     94.84     59.32     47.70
14:30:25     14.10     95.21     59.90     48.05
14:30:26     13.15     93.18     59.54     48.09
14:30:27     13.02     94.92     60.57     48.75
14:30:28     14.08     94.27     59.97     48.29
14:30:29     13.10     96.30     60.47     48.63
14:30:30     13.46     96.73     60.63     48.63
14:30:31     14.61     96.86     60.47     48.63
14:30:32     15.09     98.37     60.63     48.87
14:30:33     13.32     95.63     59.96     48.25
14:30:34     13.83     93.97     60.35     48.52
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:30:35     14.61     95.22     60.83     49.10
14:30:36     12.44     95.84     60.65     48.90
14:30:37     12.97     93.12     59.01     47.36
14:30:38     13.61     93.23     58.17     46.89
14:30:39     12.77     93.06     58.45     46.89
14:30:40     13.60     95.26     58.22     46.92
14:30:41     13.66     94.09     58.45     47.01
14:30:42     14.16     93.82     58.90     47.36
14:30:43     12.86     93.82     58.69     47.20
14:30:44     13.28     94.74     59.34     47.59
14:30:45     14.20     92.65     60.68     49.10
14:30:46     13.92     93.85     60.26     48.55
14:30:47     13.03     92.84     58.30     46.89
14:30:48     13.57     93.16     58.47     46.89
14:30:49     13.82     93.17     58.16     46.89
14:30:50     13.03     93.36     58.47     47.01
14:30:51     13.43     89.95     56.30     45.27
14:30:52     13.31     93.23     58.45     46.89
14:30:53     13.13     92.52     58.71     47.32
14:30:54     13.58     93.23     58.16     46.78
14:30:55     13.62     94.82     57.90     46.43
14:30:56     13.79     92.98     58.24     46.97
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:30:57     13.47     92.74     58.03     46.66
14:30:58     14.14     92.72     58.03     46.66
14:30:59     12.08     92.29     58.03     46.54
14:31:00     13.39     93.33     58.45     47.12
14:31:01     13.17     93.24     58.45     46.89
14:31:02     12.90     93.15     58.59     47.24
14:31:03     12.87     93.62     58.69     47.20
14:31:04     12.60     93.86     58.74     47.24
14:31:05     12.82     93.54     58.47     47.01
14:31:06     12.65     94.03     59.05     47.50
14:31:07     12.68     92.72     58.03     46.66
14:31:08     13.86     92.75     58.03     46.66
14:31:09     13.43     93.52     58.59     47.12
14:31:10     13.41     93.35     58.61     47.01
14:31:11     11.18     93.19     58.19     46.89
14:31:12     13.96     93.35     58.45     46.89
14:31:13     15.54     96.25     58.55     47.20
14:31:14     11.56     93.03     58.16     46.78
14:31:15     12.86     92.89     58.32     46.89
14:31:16     13.38     93.58     58.61     47.15
14:31:17     15.32     95.19     58.32     46.89
14:31:18     14.22     92.88     57.88     46.54
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:31:19     13.13     92.41     58.30     46.89
14:31:20     14.03     94.55     58.16     46.78
14:31:21     13.24     92.28     57.30     45.96
14:31:22     12.59     93.52     58.47     47.12
14:31:23     13.47     93.04     58.24     46.86
14:31:24     12.87     93.79     58.76     47.24
14:31:25     13.11     93.93     58.74     47.24
14:31:26     12.44     94.34     59.05     47.50
14:31:27     15.32     96.41     58.76     47.24
14:31:28     11.29     93.93     58.74     47.24
14:31:29     13.19     93.70     58.77     47.13
14:31:30     13.34     94.28     58.90     47.47
14:31:31     15.32     93.76     58.61     47.01
14:31:32     12.96     94.38     59.03     47.59
14:31:33     12.94     93.33     58.56     47.09
14:31:34     13.42     92.07     57.74     46.31
14:31:35     13.20     93.21     58.16     46.89
14:31:36     12.06     93.72     58.90     47.38
14:31:37     12.70     92.63     58.32     46.78
14:31:38     11.42     93.91     58.61     47.24
14:31:39     13.98     93.77     58.90     47.24
14:31:40     12.00     94.03     58.61     47.24
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:31:41     12.50     93.62     59.03     47.35
14:31:42     12.50     94.13     58.74     47.36
14:31:43     13.19     94.15     58.98     47.44
14:31:44     13.42     93.16     58.32     46.89
14:31:45     14.24     92.48     58.30     46.78
14:31:46     12.79     92.27     58.30     47.04
14:31:47     13.27     88.54     57.99     46.54
14:31:48     13.94     91.43     58.14     46.89
14:31:49     13.40     92.42     58.03     46.54
14:31:50     13.09     93.17     58.32     47.01
14:31:51     13.24     91.61     57.30     46.08
14:31:52     13.13     92.65     58.03     46.66
14:31:53     15.68     95.55     58.18     46.80
14:31:54     14.91     95.00     58.32     46.89
14:31:55     13.26     94.02     58.32     46.89
14:31:56     15.30     93.40     58.63     47.15
14:31:57     12.81     92.71     58.03     46.66
14:31:58     14.06     92.70     58.16     46.78
14:31:59     13.15     92.70     58.16     46.78
14:32:00     13.27     92.68     58.16     46.66
14:32:01     13.06     91.93     57.99     46.78
14:32:02     12.67     93.07     58.32     46.89
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:32:03     13.00     92.59     57.96     46.62
14:32:04     11.66     92.93     58.19     46.78
14:32:05     15.21     94.07     58.16     46.78
14:32:06     14.02     94.38     58.32     46.92
14:32:07     14.00     91.59     57.32     46.08
14:32:08     12.21     92.05     57.74     46.31
14:32:09     11.85     92.87     58.03     46.78
14:32:10     12.26     92.11     58.41     46.89
14:32:11     12.40     93.42     58.45     47.01
14:32:12     11.14     92.98     58.43     47.12
14:32:13     13.74     92.90     58.33     46.92
14:32:14     13.68     92.16     57.72     46.43
14:32:15     12.64     92.26     57.88     46.54
14:32:16     11.21     93.12     58.48     47.04
14:32:17     11.16     77.29     57.90     46.54
14:32:18     12.22     86.33     57.74     46.43
14:32:19     13.61     92.15     57.74     46.43
14:32:20     12.28     92.98     58.43     47.01
14:32:21     11.98     92.12     58.03     46.54
14:32:22     14.20     93.84     59.01     47.59
14:32:23     11.93     86.57     58.09     46.74
14:32:24     13.79     95.74     58.61     47.01
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:32:25     14.20     93.89     58.74     47.24
14:32:26     13.03     94.04     59.16     47.70
14:32:27     14.12     94.27     59.32     47.62
14:32:28     12.41     91.68     59.45     47.82
14:32:29     12.95     95.32     59.76     48.17
14:32:30     14.16     94.03     59.16     47.47
14:32:31     13.83     94.26     59.16     47.59
14:32:32     13.96     93.94     58.90     47.47
14:32:33     14.17     93.48     58.75     47.15
14:32:34     16.40     97.26     59.03     47.59
14:32:35     12.13     94.60     59.32     47.70
14:32:36     15.45     95.28     58.47     47.01
14:32:37     15.97     93.43     58.46     46.92
14:32:38     12.60     93.12     58.19     46.89
14:32:39     15.55     93.63     58.61     47.12
14:32:40     13.58     93.45     58.45     47.01
14:32:41     13.86     93.20     58.61     47.01
14:32:42     13.56     93.42     58.32     46.89
14:32:43     14.80     96.50     58.82     47.32
14:32:44     14.31     93.27     58.61     47.12
14:32:45     12.68     93.23     58.96     47.59
14:32:46     13.40     93.39     58.48     47.01
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:32:47     13.67     95.29     59.76     48.08
14:32:48     16.12     96.92     61.03     49.10
14:32:49     15.34     96.09     60.61     48.75
14:32:50     14.88     96.00     60.99     49.10
14:32:51     15.25     95.75     60.70     48.86
14:32:52     14.78     95.17     60.96     48.98
14:32:53     16.13     95.96     60.33     48.60
14:32:54     14.00     94.73     59.59     47.94
14:32:55     13.41     94.47     59.05     47.47
14:32:56     13.42     93.75     59.03     47.36
14:32:57     12.94     93.14     58.25     46.98
14:32:58     14.55     93.67     58.61     47.12
14:32:59     11.66     94.22     59.19     47.47
14:33:00     12.74     93.60     58.61     47.24
14:33:01     13.14     93.49     59.06     47.51
14:33:02     11.17     89.71     58.90     47.36
14:33:03     12.85     92.31     58.98     47.44
14:33:04     11.74     93.16     58.72     47.12
14:33:05     13.81     93.66     59.10     47.51
14:33:06     12.15     89.82     60.63     48.86
14:33:07     14.35     92.71     58.19     46.80
14:33:08     13.49     93.41     58.45     47.01
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:33:09     12.73     92.99     58.24     46.82
14:33:10     14.93     93.19     58.32     46.89
14:33:11     12.95     93.70     58.74     47.24
14:33:12     13.41     93.92     58.74     47.24
14:33:13     13.56     93.67     58.84     47.21
14:33:14     19.18     96.98     58.90     47.47
14:33:15     13.55     93.16     58.45     46.89
14:33:16     16.12     95.53     57.90     46.66
14:33:17     15.55     92.97     58.24     46.86
14:33:18     14.12     94.62     59.18     47.59
14:33:19     14.64     93.90     58.88     47.36
14:33:20     13.64     93.54     58.61     47.01
14:33:21     12.23     92.61     57.90     46.66
14:33:22     15.54     93.42     58.45     47.01
14:33:23     12.92     93.26     58.61     47.01
14:33:24     14.09     93.66     58.55     47.20
14:33:25     13.60     93.14     58.32     46.89
14:33:26     13.99     95.47     59.76     48.05
14:33:27     12.20     93.94     59.19     47.50
14:33:28     14.88     94.77     59.32     47.70
14:33:29     14.50     96.02     60.18     48.52
14:33:30     13.57     97.72     60.16     48.40
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:33:31     15.14     98.25     59.88     48.17
14:33:32     13.72     95.76     60.16     48.40
14:33:33     14.24     94.20     58.90     47.36
14:33:34     14.23     94.63     59.27     47.67
14:33:35     12.61     94.63     59.18     47.59
14:33:36     14.10     95.05     59.87     48.17
14:33:37     13.76     93.22     58.75     47.15
14:33:38     13.21     94.73     59.32     47.82
14:33:39     13.31     94.54     59.45     47.82
14:33:40     14.77     94.59     59.32     47.70
14:33:41     15.43     94.16     59.30     47.70
14:33:42     13.58     95.39     59.90     48.05
14:33:43     15.61     97.31     59.32     47.82
14:33:44     13.71     94.10     58.98     47.44
14:33:45     12.76     94.50     59.85     48.17
14:33:46     14.62     95.07     59.87     48.05
14:33:47     14.45     95.63     60.72     48.89
14:33:48     15.07     95.96     60.58     48.86
14:33:49     15.39     95.78     60.16     48.40
14:33:50     15.33     96.84     61.16     49.21
14:33:51     16.05     96.05     60.61     48.75
14:33:52     14.74     94.83     59.72     48.05
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:33:53     15.87     97.21     59.63     47.94
14:33:54     12.96     95.62     59.40     47.79
14:33:55     15.15     93.78     58.92     47.26
14:33:56     15.50     96.77     59.19     47.70
14:33:57     13.06     94.57     58.92     47.39
14:33:58     13.63     94.11     59.30     47.70
14:33:59     14.00     94.58     59.32     47.70
14:34:00     14.54     94.85     59.47     47.70
14:34:01     16.28     95.21     59.87     48.17
14:34:02     13.34     95.49     59.90     48.17
14:34:03     13.48     94.40     59.83     48.28
14:34:04     14.81     94.10     59.31     47.67
14:34:05     14.05     95.53     60.03     48.28
14:34:06     13.63     95.13     60.45     48.52
14:34:07     14.67     95.25     60.17     48.43
14:34:08     12.83     95.26     59.87     48.28
14:34:09     13.84     95.70     60.05     48.17
14:34:10     15.17     94.99     59.34     47.82
14:34:11     12.99     89.68     58.90     47.24
14:34:12     14.39     95.03     59.32     47.82
14:34:13     13.43     94.12     59.16     47.59
14:34:14     13.23     94.33     59.40     47.79
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:34:15     14.02     93.66     58.61     47.12
14:34:16     12.69     94.52     59.19     47.59
14:34:17     13.29     93.91     58.90     47.38
14:34:18     13.92     93.42     58.74     47.12
14:34:19     13.73     94.16     58.90     47.47
14:34:20     12.42     93.02     58.43     47.01
14:34:21     12.42     93.33     58.47     46.89
14:34:22     14.83     95.91     58.74     47.36
14:34:23     14.64     94.45     58.74     47.24
14:34:24     13.88     94.26     59.04     47.44
14:34:25     14.51     93.84     59.16     47.47
14:34:26     14.58     95.91     60.32     48.63
14:34:27     13.64     94.92     59.90     48.08
14:34:28     14.30     95.03     59.59     48.05
14:34:29     14.62     96.46     61.14     49.21
14:34:30     13.63     95.80     60.86     48.87
14:34:31     14.34     96.44     61.28     49.33
14:34:32     14.38     96.28     61.27     49.33
14:34:33     13.49     96.75     60.87     49.10
14:34:34     14.33     96.80     61.24     49.29
14:34:35     13.34     95.67     60.32     48.52
14:34:36     14.43     92.87     59.25     47.59
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:34:37     14.19     93.25     58.40     47.04
14:34:38     14.32     93.42     58.32     47.01
14:34:39     14.35     91.98     57.88     46.54
14:34:40     13.64     93.06     58.16     46.78
14:34:41     14.09     93.65     58.76     47.24
14:34:42     14.80     94.93     58.30     46.89
14:34:43     14.67     94.39     58.61     47.12
14:34:44     14.22     93.09     58.47     46.93
14:34:45     12.28     93.52     58.48     47.01
14:34:46     13.30     93.27     58.45     47.01
14:34:47     12.67     93.63     58.77     47.39
14:34:48     15.87     97.35     59.45     47.71
14:34:49     14.67     95.46     59.48     47.94
14:34:50     13.34     94.32     59.05     47.47
14:34:51     14.30     93.70     58.90     47.38
14:34:52     12.16     94.62     59.61     47.82
14:34:53     14.09     94.93     59.32     47.82
14:34:54     11.99     94.08     59.25     47.67
14:34:55     13.44     93.37     58.88     47.36
14:34:56     13.95     91.83     57.59     46.31
14:34:57     13.46     94.42     59.32     47.73
14:34:58     14.47     93.83     59.03     47.47
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:34:59     13.93     94.11     59.16     47.59
14:35:00     13.21     94.64     59.45     47.82
14:35:01     16.72     97.42     59.32     47.70
14:35:02     13.54     95.12     59.47     47.82
14:35:03     13.67     94.54     59.32     47.71
14:35:04     13.71     94.26     59.46     47.73
14:35:05     15.45     94.67     59.32     47.82
14:35:06     13.24     95.51     59.76     48.05
14:35:07     14.45     94.63     59.27     47.67
14:35:08     13.71     94.56     59.32     47.70
14:35:09     13.81     94.63     59.32     47.59
14:35:10     17.14     99.07     59.48     47.94
14:35:11     13.69     95.73     59.19     47.59
14:35:12     11.90     95.75     59.90     48.17
14:35:13     12.12     82.44     60.41     48.63
14:35:14     12.18     80.99     60.13     48.37
14:35:15     13.72     94.73     59.32     47.71
14:35:16     14.37     94.57     59.19     47.59
14:35:17     15.92     92.25     57.82     46.57
14:35:18     14.99     93.63     58.61     47.12
14:35:19     14.02     93.86     58.76     47.24
14:35:20     14.58     94.11     59.16     47.47
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:35:21     13.00     95.04     59.47     47.94
14:35:22     15.67     96.48     59.19     47.59
14:35:23     13.73     94.82     59.03     47.36
14:35:24     14.86     93.83     58.69     47.20
14:35:25     14.48     93.35     58.45     47.12
14:35:26     14.47     94.24     59.05     47.36
14:35:27     14.20     94.07     59.19     47.62
14:35:28     13.57     94.42     59.05     47.47
14:35:29     14.35     94.71     59.32     47.82
14:35:30     13.37     94.60     59.45     47.82
14:35:31     15.30     96.83     59.03     47.47
14:35:32     13.55     94.90     59.19     47.59
14:35:33     12.74     94.77     59.47     47.82
14:35:34     14.32     95.05     59.56     47.79
14:35:35     14.08     94.97     59.47     47.94
14:35:36     13.13     93.49     58.45     47.01
14:35:37     13.57     92.01     57.90     46.46
14:35:38     13.15     92.59     57.90     46.54
14:35:39     13.53     92.41     57.74     46.43
14:35:40     12.70     92.92     58.16     46.89
14:35:41     15.78     92.43     58.03     46.55
14:35:42     13.54     93.03     58.32     46.89
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
